digitalEntityID,digitalEntityType,collectionID,accessURI,format,WebStatement,license
cb2cf96f-7ed0-42da-9ded-5fd99ef85cc1,StillImage,,https://multimedia.agouti.eu/assets/cb2cf96f-7ed0-42da-9ded-5fd99ef85cc1/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
0966e552-2b23-4a2a-a21f-8602bdfbf766,StillImage,,https://multimedia.agouti.eu/assets/0966e552-2b23-4a2a-a21f-8602bdfbf766/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b6ff482b-32a5-43f0-aa03-84dfed50a290,StillImage,,https://multimedia.agouti.eu/assets/b6ff482b-32a5-43f0-aa03-84dfed50a290/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
89e33664-eb70-412f-97a4-8d830b820f46,StillImage,,https://multimedia.agouti.eu/assets/89e33664-eb70-412f-97a4-8d830b820f46/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
bba70d2c-6c19-4be9-91ec-25399d243d51,StillImage,,https://multimedia.agouti.eu/assets/bba70d2c-6c19-4be9-91ec-25399d243d51/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
3cd5626b-3b13-4fa1-a1f9-762d6a838b16,StillImage,,https://multimedia.agouti.eu/assets/3cd5626b-3b13-4fa1-a1f9-762d6a838b16/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b3c59481-3869-4e91-a593-b2bbe8b8770c,StillImage,,https://multimedia.agouti.eu/assets/b3c59481-3869-4e91-a593-b2bbe8b8770c/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
f47cdfd8-3bae-4c17-8b1e-9b56a7e55e00,StillImage,,https://multimedia.agouti.eu/assets/f47cdfd8-3bae-4c17-8b1e-9b56a7e55e00/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
559ec9a8-b481-481e-98bc-2f97f6e5a1b5,StillImage,,https://multimedia.agouti.eu/assets/559ec9a8-b481-481e-98bc-2f97f6e5a1b5/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
48a94186-d7db-427b-b6af-6b18eba825e9,StillImage,,https://multimedia.agouti.eu/assets/48a94186-d7db-427b-b6af-6b18eba825e9/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
47e7bc9f-2d50-4b7c-b586-d6e314956a58,StillImage,,https://multimedia.agouti.eu/assets/47e7bc9f-2d50-4b7c-b586-d6e314956a58/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
2adb0dde-61ed-4994-b7ad-1f29dbf8ed4b,StillImage,,https://multimedia.agouti.eu/assets/2adb0dde-61ed-4994-b7ad-1f29dbf8ed4b/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
80ba0e0b-bbf5-46e4-bdf6-78b90fa876ad,StillImage,,https://multimedia.agouti.eu/assets/80ba0e0b-bbf5-46e4-bdf6-78b90fa876ad/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
27c6cb3d-2c61-469d-8940-16d50ab272c2,StillImage,,https://multimedia.agouti.eu/assets/27c6cb3d-2c61-469d-8940-16d50ab272c2/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
d32c67ed-09df-46c0-83e0-9aaa75303b6d,StillImage,,https://multimedia.agouti.eu/assets/d32c67ed-09df-46c0-83e0-9aaa75303b6d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
be5d44fd-6d1b-454d-a0e9-7d07262f8372,StillImage,,https://multimedia.agouti.eu/assets/be5d44fd-6d1b-454d-a0e9-7d07262f8372/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
08b56231-4131-4dab-9894-55ae4ea46fc7,StillImage,,https://multimedia.agouti.eu/assets/08b56231-4131-4dab-9894-55ae4ea46fc7/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
ccb03b7e-d741-4d69-b5a4-36a1998c4372,StillImage,,https://multimedia.agouti.eu/assets/ccb03b7e-d741-4d69-b5a4-36a1998c4372/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
fbf8292b-3e46-4d09-a70f-65499ca75496,StillImage,,https://multimedia.agouti.eu/assets/fbf8292b-3e46-4d09-a70f-65499ca75496/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
5b71377d-abed-4d1e-ac25-9870a23b3e3d,StillImage,,https://multimedia.agouti.eu/assets/5b71377d-abed-4d1e-ac25-9870a23b3e3d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
6c4db631-63db-4eca-8ca1-152a7f2bcc16,StillImage,,https://multimedia.agouti.eu/assets/6c4db631-63db-4eca-8ca1-152a7f2bcc16/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
a6a07d02-7817-4e7a-af80-4a1b9832a291,StillImage,,https://multimedia.agouti.eu/assets/a6a07d02-7817-4e7a-af80-4a1b9832a291/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
73efdfb6-0d6c-49e8-8c17-8672b0b6700f,StillImage,,https://multimedia.agouti.eu/assets/73efdfb6-0d6c-49e8-8c17-8672b0b6700f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
dbe27f82-d136-4d4b-8d89-27145c0eef77,StillImage,,https://multimedia.agouti.eu/assets/dbe27f82-d136-4d4b-8d89-27145c0eef77/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
9a14a118-92ad-4030-bc4b-cb78a16c2bdb,StillImage,,https://multimedia.agouti.eu/assets/9a14a118-92ad-4030-bc4b-cb78a16c2bdb/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
4b414100-5b0f-46d8-b9be-823efff0c210,StillImage,,https://multimedia.agouti.eu/assets/4b414100-5b0f-46d8-b9be-823efff0c210/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
fa90a9a6-cba5-4b1b-b467-9cc5a763548e,StillImage,,https://multimedia.agouti.eu/assets/fa90a9a6-cba5-4b1b-b467-9cc5a763548e/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
1564e7e4-f828-4e2d-9b82-959378c6f2c9,StillImage,,https://multimedia.agouti.eu/assets/1564e7e4-f828-4e2d-9b82-959378c6f2c9/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
6578077a-1be5-4725-8c42-f84abe27b4cc,StillImage,,https://multimedia.agouti.eu/assets/6578077a-1be5-4725-8c42-f84abe27b4cc/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
eb0801ce-b313-43d5-811c-c094d661479f,StillImage,,https://multimedia.agouti.eu/assets/eb0801ce-b313-43d5-811c-c094d661479f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
ef8b850b-32ca-47a6-a513-3b41909eae43,StillImage,,https://multimedia.agouti.eu/assets/ef8b850b-32ca-47a6-a513-3b41909eae43/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
da457b46-0d02-4713-afe8-657c1e9dbcbd,StillImage,,https://multimedia.agouti.eu/assets/da457b46-0d02-4713-afe8-657c1e9dbcbd/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
5eaf82c8-f417-4f39-b862-0a785f69485a,StillImage,,https://multimedia.agouti.eu/assets/5eaf82c8-f417-4f39-b862-0a785f69485a/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
a961b9e3-b4b0-4775-8de7-f43f36a2e792,StillImage,,https://multimedia.agouti.eu/assets/a961b9e3-b4b0-4775-8de7-f43f36a2e792/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
1175ff4d-d6f6-4e16-bfc6-6793339d0635,StillImage,,https://multimedia.agouti.eu/assets/1175ff4d-d6f6-4e16-bfc6-6793339d0635/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
87867967-9555-4d50-8aa8-5d70b40c1494,StillImage,,https://multimedia.agouti.eu/assets/87867967-9555-4d50-8aa8-5d70b40c1494/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
a413d1d3-3a27-494a-b19c-661be314c60a,StillImage,,https://multimedia.agouti.eu/assets/a413d1d3-3a27-494a-b19c-661be314c60a/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
ed688d21-8d1c-47fa-9caf-862506d4e8d9,StillImage,,https://multimedia.agouti.eu/assets/ed688d21-8d1c-47fa-9caf-862506d4e8d9/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
cc337594-31b5-4c06-a28f-399d46df0740,StillImage,,https://multimedia.agouti.eu/assets/cc337594-31b5-4c06-a28f-399d46df0740/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
3bf07ad2-8f06-4d6b-b610-a7569024426e,StillImage,,https://multimedia.agouti.eu/assets/3bf07ad2-8f06-4d6b-b610-a7569024426e/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
bdf0a9e8-e5e6-4487-b4bb-64c8de88070f,StillImage,,https://multimedia.agouti.eu/assets/bdf0a9e8-e5e6-4487-b4bb-64c8de88070f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
7c5e4e07-bd98-4426-985e-e30d03e40acf,StillImage,,https://multimedia.agouti.eu/assets/7c5e4e07-bd98-4426-985e-e30d03e40acf/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
745a7960-d94f-488e-a48b-a4d1dc4557fb,StillImage,,https://multimedia.agouti.eu/assets/745a7960-d94f-488e-a48b-a4d1dc4557fb/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
d6c62df3-5c9f-4dc8-b6ac-db3d7a4eba9c,StillImage,,https://multimedia.agouti.eu/assets/d6c62df3-5c9f-4dc8-b6ac-db3d7a4eba9c/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
64e03524-684b-460f-8e73-04ba098b26e4,StillImage,,https://multimedia.agouti.eu/assets/64e03524-684b-460f-8e73-04ba098b26e4/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b6de2aaf-b091-4710-9035-b87ee29aa9ac,StillImage,,https://multimedia.agouti.eu/assets/b6de2aaf-b091-4710-9035-b87ee29aa9ac/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
6180f232-d684-4570-8661-9490a5f0e35b,StillImage,,https://multimedia.agouti.eu/assets/6180f232-d684-4570-8661-9490a5f0e35b/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
6dc44acb-9909-4603-9021-1d79a7d9e0d5,StillImage,,https://multimedia.agouti.eu/assets/6dc44acb-9909-4603-9021-1d79a7d9e0d5/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
e87af601-3d5f-45a4-aa86-c2183c08978c,StillImage,,https://multimedia.agouti.eu/assets/e87af601-3d5f-45a4-aa86-c2183c08978c/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
4776e031-412a-4099-a5e1-163dec5f4fe7,StillImage,,https://multimedia.agouti.eu/assets/4776e031-412a-4099-a5e1-163dec5f4fe7/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b140bd0c-3689-417b-bd82-6ee791acc13b,StillImage,,https://multimedia.agouti.eu/assets/b140bd0c-3689-417b-bd82-6ee791acc13b/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
9d0e655e-0b3a-4884-8078-79c997ca0cd2,StillImage,,https://multimedia.agouti.eu/assets/9d0e655e-0b3a-4884-8078-79c997ca0cd2/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
7c304fdb-3b40-41d5-9bc1-a9fafb24071f,StillImage,,https://multimedia.agouti.eu/assets/7c304fdb-3b40-41d5-9bc1-a9fafb24071f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
e9ccfa09-2419-408f-bdbb-def4f90c4c21,StillImage,,https://multimedia.agouti.eu/assets/e9ccfa09-2419-408f-bdbb-def4f90c4c21/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b5781dba-e9ba-42b5-805e-625faefda565,StillImage,,https://multimedia.agouti.eu/assets/b5781dba-e9ba-42b5-805e-625faefda565/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
459dddf7-0b00-45d7-8020-15d7bbc7f667,StillImage,,https://multimedia.agouti.eu/assets/459dddf7-0b00-45d7-8020-15d7bbc7f667/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
ecf09d2b-0e41-47db-983d-f8eb8be55a34,StillImage,,https://multimedia.agouti.eu/assets/ecf09d2b-0e41-47db-983d-f8eb8be55a34/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
36c14ad3-6db5-41e2-921b-adbfdf0e784b,StillImage,,https://multimedia.agouti.eu/assets/36c14ad3-6db5-41e2-921b-adbfdf0e784b/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
e61ffa75-87bc-4fe1-b74a-2505e86bbe8f,StillImage,,https://multimedia.agouti.eu/assets/e61ffa75-87bc-4fe1-b74a-2505e86bbe8f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
76490dff-ea98-4a31-9512-67c2700a1af4,StillImage,,https://multimedia.agouti.eu/assets/76490dff-ea98-4a31-9512-67c2700a1af4/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
f28ece39-6196-4854-8720-77961f009cb1,StillImage,,https://multimedia.agouti.eu/assets/f28ece39-6196-4854-8720-77961f009cb1/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
832a486a-2ef3-4ed1-9e53-d95aba3a2a6b,StillImage,,https://multimedia.agouti.eu/assets/832a486a-2ef3-4ed1-9e53-d95aba3a2a6b/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
aaf4fd97-a6c6-465c-80cd-f3b2e99840ea,StillImage,,https://multimedia.agouti.eu/assets/aaf4fd97-a6c6-465c-80cd-f3b2e99840ea/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b42ddc97-9c08-4518-b6ac-34b0e63a0e50,StillImage,,https://multimedia.agouti.eu/assets/b42ddc97-9c08-4518-b6ac-34b0e63a0e50/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
72a7147a-2742-4a2f-b33c-1344f16767d2,StillImage,,https://multimedia.agouti.eu/assets/72a7147a-2742-4a2f-b33c-1344f16767d2/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
44201e9e-7cfe-43d8-9c3e-551a0f40145d,StillImage,,https://multimedia.agouti.eu/assets/44201e9e-7cfe-43d8-9c3e-551a0f40145d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
4c8086c7-9b32-4ef1-b60f-8cb2d231f79f,StillImage,,https://multimedia.agouti.eu/assets/4c8086c7-9b32-4ef1-b60f-8cb2d231f79f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
aea55534-89fd-4c55-ab8e-21e000f344cb,StillImage,,https://multimedia.agouti.eu/assets/aea55534-89fd-4c55-ab8e-21e000f344cb/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
7329cccb-3f1c-458e-9e97-3c10dbfa6598,StillImage,,https://multimedia.agouti.eu/assets/7329cccb-3f1c-458e-9e97-3c10dbfa6598/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
46fb91af-5825-4a72-ae1d-a152e00aef43,StillImage,,https://multimedia.agouti.eu/assets/46fb91af-5825-4a72-ae1d-a152e00aef43/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
8608b7ef-00e2-4585-acdf-86665f885a57,StillImage,,https://multimedia.agouti.eu/assets/8608b7ef-00e2-4585-acdf-86665f885a57/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
6709f244-9c70-4a77-ab16-b4d607425b59,StillImage,,https://multimedia.agouti.eu/assets/6709f244-9c70-4a77-ab16-b4d607425b59/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
d1f2810a-8814-4b1a-91b7-9c43f1b61581,StillImage,,https://multimedia.agouti.eu/assets/d1f2810a-8814-4b1a-91b7-9c43f1b61581/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
fe0b0683-3e3d-4af9-b15f-65634930d178,StillImage,,https://multimedia.agouti.eu/assets/fe0b0683-3e3d-4af9-b15f-65634930d178/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
a4a2edd4-c034-42ee-910b-9344990be7f8,StillImage,,https://multimedia.agouti.eu/assets/a4a2edd4-c034-42ee-910b-9344990be7f8/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
a8848796-07ce-40e5-95ec-c9436f7ed919,StillImage,,https://multimedia.agouti.eu/assets/a8848796-07ce-40e5-95ec-c9436f7ed919/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
e470918a-4d8e-4601-8e46-dbb90da0ce66,StillImage,,https://multimedia.agouti.eu/assets/e470918a-4d8e-4601-8e46-dbb90da0ce66/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
5ff74dc7-ad0f-465f-8a24-7ab2e32e617d,StillImage,,https://multimedia.agouti.eu/assets/5ff74dc7-ad0f-465f-8a24-7ab2e32e617d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
27e8fb0c-f3ce-4453-92b5-6f4a3b1bca4d,StillImage,,https://multimedia.agouti.eu/assets/27e8fb0c-f3ce-4453-92b5-6f4a3b1bca4d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
9721100f-a512-4348-b050-5b4e8f568208,StillImage,,https://multimedia.agouti.eu/assets/9721100f-a512-4348-b050-5b4e8f568208/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
356cae2f-2c95-416e-85ca-1d32e4670f6a,StillImage,,https://multimedia.agouti.eu/assets/356cae2f-2c95-416e-85ca-1d32e4670f6a/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
0ec13e8a-1768-4d51-9be9-be810b0d9f82,StillImage,,https://multimedia.agouti.eu/assets/0ec13e8a-1768-4d51-9be9-be810b0d9f82/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
fde2387d-6ca9-475f-bdf9-f37b1599ef40,StillImage,,https://multimedia.agouti.eu/assets/fde2387d-6ca9-475f-bdf9-f37b1599ef40/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
e41c5c84-e8b3-4a7a-97ec-6bb9903e9286,StillImage,,https://multimedia.agouti.eu/assets/e41c5c84-e8b3-4a7a-97ec-6bb9903e9286/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
1d268bc4-c1e5-4593-8844-6270ee93d1c5,StillImage,,https://multimedia.agouti.eu/assets/1d268bc4-c1e5-4593-8844-6270ee93d1c5/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
91de8c9e-93a2-4828-afaf-e21370118402,StillImage,,https://multimedia.agouti.eu/assets/91de8c9e-93a2-4828-afaf-e21370118402/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
7f0758ac-5f3c-4857-bfb7-9222c2414b34,StillImage,,https://multimedia.agouti.eu/assets/7f0758ac-5f3c-4857-bfb7-9222c2414b34/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
7fc6cb24-9a1b-4cd2-a5a0-c89e6d67107f,StillImage,,https://multimedia.agouti.eu/assets/7fc6cb24-9a1b-4cd2-a5a0-c89e6d67107f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
a7471c68-30fb-4ca0-b21e-e83b54598298,StillImage,,https://multimedia.agouti.eu/assets/a7471c68-30fb-4ca0-b21e-e83b54598298/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
bb7db1c9-b135-4e69-a4e0-e392f2d107eb,StillImage,,https://multimedia.agouti.eu/assets/bb7db1c9-b135-4e69-a4e0-e392f2d107eb/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
5b0ccf8a-4696-4814-8bb6-c96bb248bc3f,StillImage,,https://multimedia.agouti.eu/assets/5b0ccf8a-4696-4814-8bb6-c96bb248bc3f/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b2d9a8fd-26dd-4b8a-b1c2-72af24345678,StillImage,,https://multimedia.agouti.eu/assets/b2d9a8fd-26dd-4b8a-b1c2-72af24345678/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
85d6e8af-2a0f-4fdb-b97b-9748f4306bd2,StillImage,,https://multimedia.agouti.eu/assets/85d6e8af-2a0f-4fdb-b97b-9748f4306bd2/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
44ea67af-a429-4b42-954e-8e4da73105ce,StillImage,,https://multimedia.agouti.eu/assets/44ea67af-a429-4b42-954e-8e4da73105ce/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
8e22f5a4-7655-45e4-ae15-a0ff93772ef5,StillImage,,https://multimedia.agouti.eu/assets/8e22f5a4-7655-45e4-ae15-a0ff93772ef5/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
f011d0e6-bb8b-4d90-a8de-ac5f4aa0646d,StillImage,,https://multimedia.agouti.eu/assets/f011d0e6-bb8b-4d90-a8de-ac5f4aa0646d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b3374ef1-9b71-47a4-9c86-e56491b9d51e,StillImage,,https://multimedia.agouti.eu/assets/b3374ef1-9b71-47a4-9c86-e56491b9d51e/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
1c601054-f435-4f12-bc32-a0d120b33f63,StillImage,,https://multimedia.agouti.eu/assets/1c601054-f435-4f12-bc32-a0d120b33f63/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b43f1608-acb7-46f4-a601-706942323b13,StillImage,,https://multimedia.agouti.eu/assets/b43f1608-acb7-46f4-a601-706942323b13/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
81523d1f-f89f-4383-a805-ac5e1fdcefc7,StillImage,,https://multimedia.agouti.eu/assets/81523d1f-f89f-4383-a805-ac5e1fdcefc7/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
f4a5ec0f-9376-49a3-b001-be4f4348b86d,StillImage,,https://multimedia.agouti.eu/assets/f4a5ec0f-9376-49a3-b001-be4f4348b86d/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
5e8f4538-8f52-4cd5-84d0-db7e5b5ea192,StillImage,,https://multimedia.agouti.eu/assets/5e8f4538-8f52-4cd5-84d0-db7e5b5ea192/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
ee7f52c4-d248-47bd-a2b0-2648f34c9b64,StillImage,,https://multimedia.agouti.eu/assets/ee7f52c4-d248-47bd-a2b0-2648f34c9b64/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
825e9af1-c160-4a75-864a-6ff014e05c6b,StillImage,,https://multimedia.agouti.eu/assets/825e9af1-c160-4a75-864a-6ff014e05c6b/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
2e611f13-9519-4706-9843-49bbfec48c00,StillImage,,https://multimedia.agouti.eu/assets/2e611f13-9519-4706-9843-49bbfec48c00/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
e9c1a382-40f4-4f28-9bc0-ad5b48ca8ed3,StillImage,,https://multimedia.agouti.eu/assets/e9c1a382-40f4-4f28-9bc0-ad5b48ca8ed3/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
3e0b2565-5aea-4128-b990-a1c42249a45b,StillImage,,https://multimedia.agouti.eu/assets/3e0b2565-5aea-4128-b990-a1c42249a45b/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
58501b0d-0c6f-47e3-9e4a-ed39f41cc213,StillImage,,https://multimedia.agouti.eu/assets/58501b0d-0c6f-47e3-9e4a-ed39f41cc213/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
9bbdcb82-0c79-4fb3-8132-c7b9f6120bd0,StillImage,,https://multimedia.agouti.eu/assets/9bbdcb82-0c79-4fb3-8132-c7b9f6120bd0/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
9a4c6e25-327d-481e-9060-c08b3848ed72,StillImage,,https://multimedia.agouti.eu/assets/9a4c6e25-327d-481e-9060-c08b3848ed72/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
eb72150b-fa00-4987-b1d2-557f8d66e6fc,StillImage,,https://multimedia.agouti.eu/assets/eb72150b-fa00-4987-b1d2-557f8d66e6fc/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
9d18218f-b4d1-4eb8-b9d2-b4b5adc265bd,StillImage,,https://multimedia.agouti.eu/assets/9d18218f-b4d1-4eb8-b9d2-b4b5adc265bd/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
22d2744a-f87b-4ee7-8037-9815f6a96c5e,StillImage,,https://multimedia.agouti.eu/assets/22d2744a-f87b-4ee7-8037-9815f6a96c5e/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b1035c2c-7e19-4369-b4f1-11b5dc281269,StillImage,,https://multimedia.agouti.eu/assets/b1035c2c-7e19-4369-b4f1-11b5dc281269/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
5549cb29-d0a8-43c8-9e8f-34041658c907,StillImage,,https://multimedia.agouti.eu/assets/5549cb29-d0a8-43c8-9e8f-34041658c907/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
b1d97da9-9008-4a5b-a6a8-55a3cdc52c89,StillImage,,https://multimedia.agouti.eu/assets/b1d97da9-9008-4a5b-a6a8-55a3cdc52c89/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
66b353fe-41a1-45ed-9854-fb842a610a13,StillImage,,https://multimedia.agouti.eu/assets/66b353fe-41a1-45ed-9854-fb842a610a13/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
70e796b3-2ab2-4e9d-8e52-65f1031deb0e,StillImage,,https://multimedia.agouti.eu/assets/70e796b3-2ab2-4e9d-8e52-65f1031deb0e/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
920395a6-cfa6-4ec6-9eba-d0c3a0301b50,StillImage,,https://multimedia.agouti.eu/assets/920395a6-cfa6-4ec6-9eba-d0c3a0301b50/file,image/jpeg,http://creativecommons.org/licenses/by/4.0/,CC BY 4.0
