taxonID,parentTaxonID,scientificName
Entoloma_exile,Entoloma,Entoloma_exile
SH496471.07FU,Entoloma_exile,SH496471.07FU
SH022847.07FU,Sebacinales_sp,SH022847.07FU
SH210493.07FU,Fungi_sp,SH210493.07FU
SH184543.07FU,Tomentella_sp,SH184543.07FU
Pachyphloeus,Pezizaceae,Pachyphloeus
Pachyphloeus_sp,Pachyphloeus,Pachyphloeus_sp
SH493507.07FU,Pachyphloeus_sp,SH493507.07FU
SH191260.07FU,Setomelanomma_sp,SH191260.07FU
SH210385.07FU,Peziza_sp,SH210385.07FU
Clohesyomyces_aquaticus,Clohesyomyces,Clohesyomyces_aquaticus
SH024061.07FU,Clohesyomyces_aquaticus,SH024061.07FU
SH215158.07FU,Tremellales_sp,SH215158.07FU
Rhodotarzetta,Pyronemataceae,Rhodotarzetta
Rhodotarzetta_rosea,Rhodotarzetta,Rhodotarzetta_rosea
SH472134.07FU,Rhodotarzetta_rosea,SH472134.07FU
SH210568.07FU,Rhizophlyctis_rosea,SH210568.07FU
Ramaria_decurrens,Ramaria,Ramaria_decurrens
SH003853.07FU,Ramaria_decurrens,SH003853.07FU
SH192346.07FU,Inocybe_sp,SH192346.07FU
SH199055.07FU,Dothideomycetes_sp,SH199055.07FU
SH016648.07FU,Rhinocladiella_sp,SH016648.07FU
SH200319.07FU,Fungi_sp,SH200319.07FU
Gymnopilus_junonius,Gymnopilus,Gymnopilus_junonius
SH201502.07FU,Gymnopilus_junonius,SH201502.07FU
unidentified,Onygenales,unidentified
Onygenales_sp,unidentified,Onygenales_sp
SH489650.07FU,Onygenales_sp,SH489650.07FU
Pleurophoma,Pezizomycotina_fam_Incertae_sedis,Pleurophoma
Pleurophoma_ossicola,Pleurophoma,Pleurophoma_ossicola
SH207021.07FU,Pleurophoma_ossicola,SH207021.07FU
Hansfordia,Pezizomycotina_fam_Incertae_sedis,Hansfordia
Hansfordia_pulvinata,Hansfordia,Hansfordia_pulvinata
SH212635.07FU,Hansfordia_pulvinata,SH212635.07FU
SH015511.07FU,Exophiala_sp,SH015511.07FU
SH194385.07FU,Pezizomycetes_sp,SH194385.07FU
SH490047.07FU,Pleosporales_sp,SH490047.07FU
SH176122.07FU,Glomeraceae_sp,SH176122.07FU
Sordaria,Sordariaceae,Sordaria
Sordaria_fimicola,Sordaria,Sordaria_fimicola
SH211243.07FU,Sordaria_fimicola,SH211243.07FU
SH210959.07FU,Xylariales_sp,SH210959.07FU
Psathyrella_cortinarioides,Psathyrella,Psathyrella_cortinarioides
SH491859.07FU,Psathyrella_cortinarioides,SH491859.07FU
Phomopsis,Diaporthaceae,Phomopsis
Phomopsis_columnaris,Phomopsis,Phomopsis_columnaris
SH180953.07FU,Phomopsis_columnaris,SH180953.07FU
SH464021.07FU,Helotiales_sp,SH464021.07FU
SH007592.07FU,Entoloma_sp,SH007592.07FU
SH029987.07FU,Chaetothyriales_sp,SH029987.07FU
SH218659.07FU,Thanatephorus_cucumeris,SH218659.07FU
SH210822.07FU,Sebacinales_sp,SH210822.07FU
Darksidea,Lentitheciaceae,Darksidea
Darksidea_zeta,Darksidea,Darksidea_zeta
SH207007.07FU,Darksidea_zeta,SH207007.07FU
SH017501.07FU,Pleosporales_sp,SH017501.07FU
SH010291.07FU,Tremellales_sp,SH010291.07FU
SH012398.07FU,Sebacinales_sp,SH012398.07FU
SH022762.07FU,Helotiales_sp,SH022762.07FU
Tremella_indecorata,Tremella,Tremella_indecorata
SH528194.07FU,Tremella_indecorata,SH528194.07FU
SH003903.07FU,Sebacinaceae_sp,SH003903.07FU
Chlorophyllum_pseudoglobosum,Chlorophyllum,Chlorophyllum_pseudoglobosum
SH495591.07FU,Chlorophyllum_pseudoglobosum,SH495591.07FU
Entomophthoromycotina_cls_Incertae_sedis,Zygomycota,Entomophthoromycotina_cls_Incertae_sedis
Entomophthorales,Entomophthoromycotina_cls_Incertae_sedis,Entomophthorales
Entomophthoraceae,Entomophthorales,Entomophthoraceae
Zoophthora,Entomophthoraceae,Zoophthora
Zoophthora_radicans,Zoophthora,Zoophthora_radicans
SH208441.07FU,Zoophthora_radicans,SH208441.07FU
Teloschistales,Lecanoromycetes,Teloschistales
Physciaceae,Teloschistales,Physciaceae
Physcia,Physciaceae,Physcia
Physcia_stellaris,Physcia,Physcia_stellaris
SH181746.07FU,Physcia_stellaris,SH181746.07FU
Globulicium,Pterulaceae,Globulicium
Globulicium_hiemale,Globulicium,Globulicium_hiemale
SH482298.07FU,Globulicium_hiemale,SH482298.07FU
SH523901.07FU,Rhodotorula_sp,SH523901.07FU
Acaulospora_lacunosa,Acaulospora,Acaulospora_lacunosa
SH004987.07FU,Acaulospora_lacunosa,SH004987.07FU
SH195987.07FU,Venturiaceae_sp,SH195987.07FU
SH012140.07FU,Ascomycota_sp,SH012140.07FU
SH182181.07FU,Tremellomycetes_sp,SH182181.07FU
Arctomiaceae,Lecanorales,Arctomiaceae
Gregorella,Arctomiaceae,Gregorella
Gregorella_humida,Gregorella,Gregorella_humida
SH174409.07FU,Gregorella_humida,SH174409.07FU
Cortinarius_fuscescens,Cortinarius,Cortinarius_fuscescens
SH523570.07FU,Cortinarius_fuscescens,SH523570.07FU
SH019576.07FU,Basidiomycota_sp,SH019576.07FU
Nigrospora_oryzae,Nigrospora,Nigrospora_oryzae
SH177637.07FU,Nigrospora_oryzae,SH177637.07FU
SH025039.07FU,Ostropales_sp,SH025039.07FU
Entoloma_coeruleogracilis,Entoloma,Entoloma_coeruleogracilis
SH187117.07FU,Entoloma_coeruleogracilis,SH187117.07FU
SH198667.07FU,Ascomycota_sp,SH198667.07FU
SH214509.07FU,Helvellosebacina_helvelloides,SH214509.07FU
SH024748.07FU,Tricharina_sp,SH024748.07FU
Clitocybe_foetens,Clitocybe,Clitocybe_foetens
SH191277.07FU,Clitocybe_foetens,SH191277.07FU
Acaulospora_sp,Acaulospora,Acaulospora_sp
SH194654.07FU,Acaulospora_sp,SH194654.07FU
unidentified,Spizellomycetales,unidentified
Spizellomycetales_sp,unidentified,Spizellomycetales_sp
SH471462.07FU,Spizellomycetales_sp,SH471462.07FU
Inocybe_ochroalba,Inocybe,Inocybe_ochroalba
SH220483.07FU,Inocybe_ochroalba,SH220483.07FU
SH017482.07FU,Glomeraceae_sp,SH017482.07FU
Ramariopsis_subtilis,Ramariopsis,Ramariopsis_subtilis
SH015967.07FU,Ramariopsis_subtilis,SH015967.07FU
SH176128.07FU,Glomeraceae_sp,SH176128.07FU
Coprinopsis_acuminata,Coprinopsis,Coprinopsis_acuminata
SH219002.07FU,Coprinopsis_acuminata,SH219002.07FU
SH175063.07FU,Lophodermium_pinastri,SH175063.07FU
Xenosonderhenia,Mycosphaerellaceae,Xenosonderhenia
Xenosonderhenia_syzygii,Xenosonderhenia,Xenosonderhenia_syzygii
SH013467.07FU,Xenosonderhenia_syzygii,SH013467.07FU
SH485728.07FU,Tremellomycetes_sp,SH485728.07FU
Scutellinia_heterosculpturata,Scutellinia,Scutellinia_heterosculpturata
SH215686.07FU,Scutellinia_heterosculpturata,SH215686.07FU
SH175220.07FU,Psathyrella_sp,SH175220.07FU
Meristemomyces,Capnodiales_fam_Incertae_sedis,Meristemomyces
Meristemomyces_frigidus,Meristemomyces,Meristemomyces_frigidus
SH214167.07FU,Meristemomyces_frigidus,SH214167.07FU
Cystobasidium_pinicola,Cystobasidium,Cystobasidium_pinicola
SH194787.07FU,Cystobasidium_pinicola,SH194787.07FU
SH205447.07FU,Hypocreales_sp,SH205447.07FU
unidentified,Boletales,unidentified
Boletales_sp,unidentified,Boletales_sp
SH207515.07FU,Boletales_sp,SH207515.07FU
Coprinopsis_ochraceolanata,Coprinopsis,Coprinopsis_ochraceolanata
SH219037.07FU,Coprinopsis_ochraceolanata,SH219037.07FU
SH030121.07FU,Eurotiomycetes_sp,SH030121.07FU
SH209002.07FU,Claroideoglomus_sp,SH209002.07FU
Lophiotrema_eburnoides,Lophiotrema,Lophiotrema_eburnoides
SH216772.07FU,Lophiotrema_eburnoides,SH216772.07FU
Hyphodiscus_stereicola,Hyphodiscus,Hyphodiscus_stereicola
SH203072.07FU,Hyphodiscus_stereicola,SH203072.07FU
SH187077.07FU,Mucor_hiemalis,SH187077.07FU
SH194690.07FU,Paraglomus_laccatum,SH194690.07FU
Halenospora_sp,Halenospora,Halenospora_sp
SH206130.07FU,Halenospora_sp,SH206130.07FU
SH018936.07FU,Fungi_sp,SH018936.07FU
SH019978.07FU,Archaeorhizomyces_sp,SH019978.07FU
SH472148.07FU,Chytridiomycota_sp,SH472148.07FU
SH176091.07FU,Glomeraceae_sp,SH176091.07FU
SH198923.07FU,Agaricales_sp,SH198923.07FU
SH182294.07FU,Melanophyllum_haematospermum,SH182294.07FU
SH214071.07FU,Inocybe_mixtilis,SH214071.07FU
Exidia,Auriculariales_fam_Incertae_sedis,Exidia
Exidia_nucleata,Exidia,Exidia_nucleata
SH456377.07FU,Exidia_nucleata,SH456377.07FU
Pholiotina,Bolbitiaceae,Pholiotina
Pholiotina_sulcata,Pholiotina,Pholiotina_sulcata
SH006008.07FU,Pholiotina_sulcata,SH006008.07FU
SH019531.07FU,Cryptococcus_sp,SH019531.07FU
Mortierella_elongatula,Mortierella,Mortierella_elongatula
SH187872.07FU,Mortierella_elongatula,SH187872.07FU
Conocybe_velutipes,Conocybe,Conocybe_velutipes
SH220674.07FU,Conocybe_velutipes,SH220674.07FU
SH198123.07FU,Helotiales_sp,SH198123.07FU
SH022461.07FU,Ascomycota_sp,SH022461.07FU
Cortinarius_splendens,Cortinarius,Cortinarius_splendens
SH221481.07FU,Cortinarius_splendens,SH221481.07FU
SH001354.07FU,Glomeraceae_sp,SH001354.07FU
Mycena_alba,Mycena,Mycena_alba
SH178371.07FU,Mycena_alba,SH178371.07FU
Entoloma_tenellum,Entoloma,Entoloma_tenellum
SH207905.07FU,Entoloma_tenellum,SH207905.07FU
Leccinum_sp,Leccinum,Leccinum_sp
SH004748.07FU,Leccinum_sp,SH004748.07FU
Sarcoscyphaceae,Pezizales,Sarcoscyphaceae
Sarcoscypha,Sarcoscyphaceae,Sarcoscypha
Sarcoscypha_coccinea,Sarcoscypha,Sarcoscypha_coccinea
SH029083.07FU,Sarcoscypha_coccinea,SH029083.07FU
SH012739.07FU,Helotiales_sp,SH012739.07FU
Sabuloglossum,Geoglossaceae,Sabuloglossum
Sabuloglossum_arenarium,Sabuloglossum,Sabuloglossum_arenarium
SH174885.07FU,Sabuloglossum_arenarium,SH174885.07FU
SH459716.07FU,Fungi_sp,SH459716.07FU
SH530189.07FU,Basidiomycota_sp,SH530189.07FU
SH493673.07FU,Fungi_sp,SH493673.07FU
Albatrellaceae,Russulales,Albatrellaceae
Leucogaster,Albatrellaceae,Leucogaster
Leucogaster_sp,Leucogaster,Leucogaster_sp
SH016923.07FU,Leucogaster_sp,SH016923.07FU
SH196908.07FU,Diversispora_epigaea,SH196908.07FU
SH028802.07FU,Fungi_sp,SH028802.07FU
Mycenella_trachyspora,Mycenella,Mycenella_trachyspora
SH011694.07FU,Mycenella_trachyspora,SH011694.07FU
SH216128.07FU,Byssocorticium_sp,SH216128.07FU
SH005236.07FU,Lecanoromycetes_sp,SH005236.07FU
SH457231.07FU,Fungi_sp,SH457231.07FU
Russula_postiana,Russula,Russula_postiana
SH185331.07FU,Russula_postiana,SH185331.07FU
Dacrymycetes,Basidiomycota,Dacrymycetes
unidentified,Dacrymycetes,unidentified
Dacrymycetes_sp,unidentified,Dacrymycetes_sp
SH490166.07FU,Dacrymycetes_sp,SH490166.07FU
Megasporoporia,Polyporaceae,Megasporoporia
Megasporoporia_minor,Megasporoporia,Megasporoporia_minor
SH207711.07FU,Megasporoporia_minor,SH207711.07FU
SH528667.07FU,Pleosporales_sp,SH528667.07FU
Dioszegia_changbaiensis,Dioszegia,Dioszegia_changbaiensis
SH209715.07FU,Dioszegia_changbaiensis,SH209715.07FU
Galerina_camerina,Galerina,Galerina_camerina
SH176937.07FU,Galerina_camerina,SH176937.07FU
Hyponectriaceae,Xylariales,Hyponectriaceae
Physalospora,Hyponectriaceae,Physalospora
Physalospora_scirpi,Physalospora,Physalospora_scirpi
SH204493.07FU,Physalospora_scirpi,SH204493.07FU
Hypogymnia,Parmeliaceae,Hypogymnia
Hypogymnia_physodes,Hypogymnia,Hypogymnia_physodes
SH179334.07FU,Hypogymnia_physodes,SH179334.07FU
SH204499.07FU,Rozellomycota_sp,SH204499.07FU
SH492680.07FU,Fungi_sp,SH492680.07FU
SH197533.07FU,Sebacinales_sp,SH197533.07FU
SH214854.07FU,Inocybe_assimilata,SH214854.07FU
SH020432.07FU,Rozellomycota_sp,SH020432.07FU
Apiotrichum_gamsii,Apiotrichum,Apiotrichum_gamsii
SH196644.07FU,Apiotrichum_gamsii,SH196644.07FU
SH213409.07FU,Microbotryomycetes_sp,SH213409.07FU
SH210367.07FU,Spizellomyces_sp,SH210367.07FU
SH181633.07FU,Naganishia_vaughanmartiniae,SH181633.07FU
Calcarisporiella,Pezizomycotina_fam_Incertae_sedis,Calcarisporiella
Calcarisporiella_sp,Calcarisporiella,Calcarisporiella_sp
SH024599.07FU,Calcarisporiella_sp,SH024599.07FU
Filobasidium_magnum,Filobasidium,Filobasidium_magnum
SH197629.07FU,Filobasidium_magnum,SH197629.07FU
Ramichloridium,Mycosphaerellaceae,Ramichloridium
Ramichloridium_indicum,Ramichloridium,Ramichloridium_indicum
SH190785.07FU,Ramichloridium_indicum,SH190785.07FU
SH025831.07FU,Glomeromycota_sp,SH025831.07FU
Cantharellula,Tricholomataceae,Cantharellula
Cantharellula_foetida,Cantharellula,Cantharellula_foetida
SH003211.07FU,Cantharellula_foetida,SH003211.07FU
Lophodermium_sp,Lophodermium,Lophodermium_sp
SH029906.07FU,Lophodermium_sp,SH029906.07FU
Hydnum_ellipsosporum,Hydnum,Hydnum_ellipsosporum
SH103475.07FU,Hydnum_ellipsosporum,SH103475.07FU
SH014917.07FU,Mortierella_sp,SH014917.07FU
SH461333.07FU,Ascomycota_sp,SH461333.07FU
SH175605.07FU,Rhizophagus_sp,SH175605.07FU
SH013882.07FU,Fungi_sp,SH013882.07FU
SH017736.07FU,Dothideomycetes_sp,SH017736.07FU
SH209862.07FU,Leotiomycetes_sp,SH209862.07FU
SH204920.07FU,Ascomycota_sp,SH204920.07FU
Prosthemium,Pleomassariaceae,Prosthemium
Prosthemium_intermedium,Prosthemium,Prosthemium_intermedium
SH198657.07FU,Prosthemium_intermedium,SH198657.07FU
Leucosporidiella,Leucosporidiaceae,Leucosporidiella
Leucosporidiella_creatinivora,Leucosporidiella,Leucosporidiella_creatinivora
SH193763.07FU,Leucosporidiella_creatinivora,SH193763.07FU
Pholiotina_brunnea,Pholiotina,Pholiotina_brunnea
SH000877.07FU,Pholiotina_brunnea,SH000877.07FU
SH005836.07FU,Phaeosphaeriaceae_sp,SH005836.07FU
SH175545.07FU,Rhizophagus_irregularis,SH175545.07FU
SH029554.07FU,Backusella_lamprospora,SH029554.07FU
SH017056.07FU,Tremellomycetes_sp,SH017056.07FU
SH189156.07FU,Puccinia_recondita,SH189156.07FU
SH497307.07FU,Fungi_sp,SH497307.07FU
Cystobasidium_fimetarium,Cystobasidium,Cystobasidium_fimetarium
SH194777.07FU,Cystobasidium_fimetarium,SH194777.07FU
SH025822.07FU,Capnodiales_sp,SH025822.07FU
SH025630.07FU,Dothideomycetes_sp,SH025630.07FU
SH195066.07FU,Xylaria_sp,SH195066.07FU
Mortierella_armillariicola,Mortierella,Mortierella_armillariicola
SH180133.07FU,Mortierella_armillariicola,SH180133.07FU
Veronaea_sp,Veronaea,Veronaea_sp
SH197675.07FU,Veronaea_sp,SH197675.07FU
Collophora,Leotiomycetes_fam_Incertae_sedis,Collophora
Collophora_africana,Collophora,Collophora_africana
SH201641.07FU,Collophora_africana,SH201641.07FU
Schizoxylon,Stictidaceae,Schizoxylon
Schizoxylon_albescens,Schizoxylon,Schizoxylon_albescens
SH192954.07FU,Schizoxylon_albescens,SH192954.07FU
Arthrobotrys_iridis,Arthrobotrys,Arthrobotrys_iridis
SH196401.07FU,Arthrobotrys_iridis,SH196401.07FU
Gongronella_sp,Gongronella,Gongronella_sp
SH186913.07FU,Gongronella_sp,SH186913.07FU
SH492670.07FU,Mycosphaerellaceae_sp,SH492670.07FU
SH462558.07FU,Fungi_sp,SH462558.07FU
Hydnobolites_sp,Hydnobolites,Hydnobolites_sp
SH193693.07FU,Hydnobolites_sp,SH193693.07FU
Elaphomyces_asperulus,Elaphomyces,Elaphomyces_asperulus
SH215736.07FU,Elaphomyces_asperulus,SH215736.07FU
Zoopagomycotina_cls_Incertae_sedis,Zygomycota,Zoopagomycotina_cls_Incertae_sedis
Zoopagales,Zoopagomycotina_cls_Incertae_sedis,Zoopagales
Piptocephalidaceae,Zoopagales,Piptocephalidaceae
Syncephalis,Piptocephalidaceae,Syncephalis
Syncephalis_sp,Syncephalis,Syncephalis_sp
SH223311.07FU,Syncephalis_sp,SH223311.07FU
Phragmidiaceae,Pucciniales,Phragmidiaceae
Kuehneola,Phragmidiaceae,Kuehneola
Kuehneola_uredinis,Kuehneola,Kuehneola_uredinis
SH215703.07FU,Kuehneola_uredinis,SH215703.07FU
Sporobolomyces_ruberrimus,Sporobolomyces,Sporobolomyces_ruberrimus
SH194976.07FU,Sporobolomyces_ruberrimus,SH194976.07FU
Lepiota_pseudolilacea,Lepiota,Lepiota_pseudolilacea
SH180338.07FU,Lepiota_pseudolilacea,SH180338.07FU
SH198118.07FU,Helotiales_sp,SH198118.07FU
SH187732.07FU,Psilocybe_coprophila,SH187732.07FU
SH198134.07FU,Cistella_sp,SH198134.07FU
SH213660.07FU,Pyronemataceae_sp,SH213660.07FU
Dumontinia,Sclerotiniaceae,Dumontinia
Dumontinia_tuberosa,Dumontinia,Dumontinia_tuberosa
SH177346.07FU,Dumontinia_tuberosa,SH177346.07FU
Lecania,Lecanorales_fam_Incertae_sedis,Lecania
Lecania_cyrtella,Lecania,Lecania_cyrtella
SH211253.07FU,Lecania_cyrtella,SH211253.07FU
Coniophoraceae,Boletales,Coniophoraceae
Coniophora,Coniophoraceae,Coniophora
Coniophora_arida,Coniophora,Coniophora_arida
SH186006.07FU,Coniophora_arida,SH186006.07FU
Mucor_piriformis,Mucor,Mucor_piriformis
SH179073.07FU,Mucor_piriformis,SH179073.07FU
SH192863.07FU,Sistotrema_sp,SH192863.07FU
SH464427.07FU,Entoloma_sp,SH464427.07FU
Panellus,Mycenaceae,Panellus
Panellus_stipticus,Panellus,Panellus_stipticus
SH488741.07FU,Panellus_stipticus,SH488741.07FU
unidentified,Exobasidiales,unidentified
Exobasidiales_sp,unidentified,Exobasidiales_sp
SH211826.07FU,Exobasidiales_sp,SH211826.07FU
SH212690.07FU,Tetracladium_sp,SH212690.07FU
SH213254.07FU,Rozellomycota_sp,SH213254.07FU
Lanzia_luteovirescens,Lanzia,Lanzia_luteovirescens
SH177406.07FU,Lanzia_luteovirescens,SH177406.07FU
SH201230.07FU,Inocybe_lacera,SH201230.07FU
SH201736.07FU,Pezicula_sp,SH201736.07FU
SH468431.07FU,Trechispora_sp,SH468431.07FU
SH194386.07FU,Fungi_sp,SH194386.07FU
Symmetrospora_foliicola,Symmetrospora,Symmetrospora_foliicola
SH207117.07FU,Symmetrospora_foliicola,SH207117.07FU
SH208741.07FU,Paraphoma_sp,SH208741.07FU
SH028112.07FU,Thelephoraceae_sp,SH028112.07FU
SH021818.07FU,Sebacinaceae_sp,SH021818.07FU
Rhizoctonia_butinii,Rhizoctonia,Rhizoctonia_butinii
SH185437.07FU,Rhizoctonia_butinii,SH185437.07FU
Pholiota_lubrica,Pholiota,Pholiota_lubrica
SH032844.07FU,Pholiota_lubrica,SH032844.07FU
Platygloeaceae,Platygloeales,Platygloeaceae
Insolibasidium,Platygloeaceae,Insolibasidium
Insolibasidium_deformans,Insolibasidium,Insolibasidium_deformans
SH483033.07FU,Insolibasidium_deformans,SH483033.07FU
Drechslera_poae,Drechslera,Drechslera_poae
SH193147.07FU,Drechslera_poae,SH193147.07FU
SH188541.07FU,Cortinarius_torvus,SH188541.07FU
SH195588.07FU,Dactylellina_ellipsospora,SH195588.07FU
SH181587.07FU,Chloridium_sp,SH181587.07FU
SH027096.07FU,Basidiomycota_sp,SH027096.07FU
SH020045.07FU,Helotiales_sp,SH020045.07FU
SH176635.07FU,Conocybe_semiglobata,SH176635.07FU
SH187689.07FU,Pseudoplectania_nigrella,SH187689.07FU
SH012395.07FU,Sebacinales_sp,SH012395.07FU
unidentified,Ganodermataceae,unidentified
Ganodermataceae_sp,unidentified,Ganodermataceae_sp
SH187246.07FU,Ganodermataceae_sp,SH187246.07FU
SH495472.07FU,Fungi_sp,SH495472.07FU
Exobasidium_inconspicuum,Exobasidium,Exobasidium_inconspicuum
SH200775.07FU,Exobasidium_inconspicuum,SH200775.07FU
SH201715.07FU,Chalara_sp,SH201715.07FU
SH008254.07FU,Fungi_sp,SH008254.07FU
Lophiostoma_fuckelii,Lophiostoma,Lophiostoma_fuckelii
SH180705.07FU,Lophiostoma_fuckelii,SH180705.07FU
Pholiotina_sp,Pholiotina,Pholiotina_sp
SH030496.07FU,Pholiotina_sp,SH030496.07FU
SH217274.07FU,Backusella_lamprospora,SH217274.07FU
Tricholoma_psammopus,Tricholoma,Tricholoma_psammopus
SH219375.07FU,Tricholoma_psammopus,SH219375.07FU
Cylindrobasidium,Physalacriaceae,Cylindrobasidium
Cylindrobasidium_evolvens,Cylindrobasidium,Cylindrobasidium_evolvens
SH223348.07FU,Cylindrobasidium_evolvens,SH223348.07FU
SH492679.07FU,Tremellomycetes_sp,SH492679.07FU
Entoloma_perumbilicatum,Entoloma,Entoloma_perumbilicatum
SH032814.07FU,Entoloma_perumbilicatum,SH032814.07FU
SH211270.07FU,Rozellomycota_sp,SH211270.07FU
Helvella_lacunosa,Helvella,Helvella_lacunosa
SH174882.07FU,Helvella_lacunosa,SH174882.07FU
Evernia,Parmeliaceae,Evernia
Evernia_prunastri,Evernia,Evernia_prunastri
SH217657.07FU,Evernia_prunastri,SH217657.07FU
Mrakiella,Cystofilobasidiales_fam_Incertae_sedis,Mrakiella
Mrakiella_aquatica,Mrakiella,Mrakiella_aquatica
SH202459.07FU,Mrakiella_aquatica,SH202459.07FU
Magnaporthales,Sordariomycetes,Magnaporthales
Magnaporthaceae,Magnaporthales,Magnaporthaceae
Gaeumannomyces,Magnaporthaceae,Gaeumannomyces
Gaeumannomyces_caricis,Gaeumannomyces,Gaeumannomyces_caricis
SH000028.07FU,Gaeumannomyces_caricis,SH000028.07FU
SH206967.07FU,Fungi_sp,SH206967.07FU
Exobasidium_japonicum,Exobasidium,Exobasidium_japonicum
SH211811.07FU,Exobasidium_japonicum,SH211811.07FU
SH205491.07FU,Rozellomycota_sp,SH205491.07FU
SH496534.07FU,Fungi_sp,SH496534.07FU
SH525541.07FU,Ascomycota_sp,SH525541.07FU
SH492787.07FU,Phaeosphaeriaceae_sp,SH492787.07FU
SH005890.07FU,Parastagonospora_avenae,SH005890.07FU
SH220660.07FU,Pyronemataceae_sp,SH220660.07FU
SH190558.07FU,Chytridiomycetes_sp,SH190558.07FU
SH491890.07FU,Fungi_sp,SH491890.07FU
SH190398.07FU,Tricholoma_sulphureum,SH190398.07FU
SH211685.07FU,Cryptococcus_sp,SH211685.07FU
SH194079.07FU,Sebacinales_sp,SH194079.07FU
SH018947.07FU,Absidia_sp,SH018947.07FU
Verrucaria_sp,Verrucaria,Verrucaria_sp
SH008661.07FU,Verrucaria_sp,SH008661.07FU
SH010491.07FU,Myrothecium_sp,SH010491.07FU
SH215194.07FU,Archaeospora_trappei,SH215194.07FU
SH027007.07FU,Erythrobasidiales_sp,SH027007.07FU
SH525150.07FU,Pleosporales_sp,SH525150.07FU
SH190262.07FU,Clitopilus_sp,SH190262.07FU
Rutstroemia_firma,Rutstroemia,Rutstroemia_firma
SH177402.07FU,Rutstroemia_firma,SH177402.07FU
SH457588.07FU,Entrophospora_sp,SH457588.07FU
SH012949.07FU,Leucosporidiales_sp,SH012949.07FU
Absconditella_rubra,Absconditella,Absconditella_rubra
SH522254.07FU,Absconditella_rubra,SH522254.07FU
SH020488.07FU,Peltaster_sp,SH020488.07FU
SH000773.07FU,Agaricales_sp,SH000773.07FU
SH491045.07FU,Basidiomycota_sp,SH491045.07FU
Pringsheimia,Dothioraceae,Pringsheimia
Pringsheimia_euphorbiae,Pringsheimia,Pringsheimia_euphorbiae
SH208545.07FU,Pringsheimia_euphorbiae,SH208545.07FU
Hygrophorus_persoonii,Hygrophorus,Hygrophorus_persoonii
SH202873.07FU,Hygrophorus_persoonii,SH202873.07FU
Candida_santamariae,Candida,Candida_santamariae
SH190098.07FU,Candida_santamariae,SH190098.07FU
SH024992.07FU,Fungi_sp,SH024992.07FU
SH007893.07FU,Agaricomycetes_sp,SH007893.07FU
Hannaella,Tremellales_fam_Incertae_sedis,Hannaella
Hannaella_coprosmae,Hannaella,Hannaella_coprosmae
SH219462.07FU,Hannaella_coprosmae,SH219462.07FU
Mucor_heterogamus,Mucor,Mucor_heterogamus
SH178768.07FU,Mucor_heterogamus,SH178768.07FU
Lachnum_asiaticum,Lachnum,Lachnum_asiaticum
SH201628.07FU,Lachnum_asiaticum,SH201628.07FU
Rhizosphaera_sp,Rhizosphaera,Rhizosphaera_sp
SH206402.07FU,Rhizosphaera_sp,SH206402.07FU
Steccherinum_sp,Steccherinum,Steccherinum_sp
SH008065.07FU,Steccherinum_sp,SH008065.07FU
Pertusariales,Lecanoromycetes,Pertusariales
Megasporaceae,Pertusariales,Megasporaceae
Aspicilia,Megasporaceae,Aspicilia
Aspicilia_verruculosa,Aspicilia,Aspicilia_verruculosa
SH476264.07FU,Aspicilia_verruculosa,SH476264.07FU
Kazachstania,Saccharomycetaceae,Kazachstania
Kazachstania_servazzii,Kazachstania,Kazachstania_servazzii
SH183831.07FU,Kazachstania_servazzii,SH183831.07FU
SH201629.07FU,Cadophora_sp,SH201629.07FU
SH005135.07FU,Phaeosphaeria_sp,SH005135.07FU
SH488272.07FU,Fungi_sp,SH488272.07FU
Hebeloma_cylindrosporum,Hebeloma,Hebeloma_cylindrosporum
SH218851.07FU,Hebeloma_cylindrosporum,SH218851.07FU
SH524427.07FU,Fungi_sp,SH524427.07FU
SH467983.07FU,Chytridiomycota_sp,SH467983.07FU
SH020898.07FU,Ascomycota_sp,SH020898.07FU
Penicillium_soppii,Penicillium,Penicillium_soppii
SH199403.07FU,Penicillium_soppii,SH199403.07FU
SH017772.07FU,Ascomycota_sp,SH017772.07FU
Rhodotorula_glutinis,Rhodotorula,Rhodotorula_glutinis
SH491450.07FU,Rhodotorula_glutinis,SH491450.07FU
Hygrocybe_conicoides,Hygrocybe,Hygrocybe_conicoides
SH176824.07FU,Hygrocybe_conicoides,SH176824.07FU
Nodulosphaeria,Phaeosphaeriaceae,Nodulosphaeria
Nodulosphaeria_hirta,Nodulosphaeria,Nodulosphaeria_hirta
SH491238.07FU,Nodulosphaeria_hirta,SH491238.07FU
SH176129.07FU,Glomus_sp,SH176129.07FU
unidentified,Myxotrichaceae,unidentified
Myxotrichaceae_sp,unidentified,Myxotrichaceae_sp
SH029387.07FU,Myxotrichaceae_sp,SH029387.07FU
Cortinarius_fulvescens,Cortinarius,Cortinarius_fulvescens
SH188618.07FU,Cortinarius_fulvescens,SH188618.07FU
SH003983.07FU,Mortierella_sp,SH003983.07FU
SH491047.07FU,Fungi_sp,SH491047.07FU
Psathyrella_globosivelata,Psathyrella,Psathyrella_globosivelata
SH548756.07FU,Psathyrella_globosivelata,SH548756.07FU
