entityID,entityType
163522,sequence
163530,organism
163529,sequence
163537,organism
163536,sequence
163544,organism
163543,sequence
163551,organism
163550,sequence
163558,organism
163557,sequence
163565,organism
163564,sequence
163572,organism
163571,sequence
163579,organism
163578,sequence
163586,organism
163585,sequence
163593,organism
163592,sequence
163600,organism
163599,sequence
163607,organism
163606,sequence
163614,organism
163613,sequence
163621,organism
163620,sequence
163628,organism
163627,sequence
163635,organism
163634,sequence
163642,organism
163641,sequence
163649,organism
163648,sequence
163656,organism
163655,sequence
163663,organism
163662,sequence
163670,organism
163669,sequence
163677,organism
163676,sequence
163684,organism
163683,sequence
163691,organism
163690,sequence
163698,organism
163697,sequence
163705,organism
163704,sequence
163712,organism
163711,sequence
163719,organism
163718,sequence
163726,organism
163725,sequence
163733,organism
163732,sequence
163740,organism
163739,sequence
163747,organism
163746,sequence
163754,organism
163753,sequence
163761,organism
163760,sequence
163768,organism
163767,sequence
163775,organism
163774,sequence
163782,organism
163781,sequence
163789,organism
163788,sequence
163796,organism
163795,sequence
163803,organism
163802,sequence
163810,organism
163809,sequence
163817,organism
163816,sequence
163824,organism
163823,sequence
163831,organism
163830,sequence
163838,organism
163837,sequence
163845,organism
163844,sequence
163852,organism
163851,sequence
163859,organism
163858,sequence
163866,organism
163865,sequence
163873,organism
163872,sequence
163880,organism
163879,sequence
163887,organism
163886,sequence
163894,organism
163893,sequence
163901,organism
163900,sequence
163908,organism
163907,sequence
163915,organism
163914,sequence
163922,organism
163921,sequence
163929,organism
163928,sequence
163936,organism
163935,sequence
163943,organism
163942,sequence
163950,organism
163949,sequence
163957,organism
163956,sequence
163964,organism
163963,sequence
163971,organism
163970,sequence
163978,organism
163977,sequence
163985,organism
163984,sequence
163992,organism
163991,sequence
163999,organism
163998,sequence
164006,organism
164005,sequence
164013,organism
164012,sequence
164020,organism
164019,sequence
164027,organism
164026,sequence
164034,organism
164033,sequence
164041,organism
164040,sequence
164048,organism
164047,sequence
164055,organism
164054,sequence
164062,organism
164061,sequence
164069,organism
164068,sequence
164076,organism
164075,sequence
164083,organism
164082,sequence
164090,organism
164089,sequence
164097,organism
164096,sequence
164104,organism
164103,sequence
164111,organism
164110,sequence
164118,organism
164117,sequence
164125,organism
164124,sequence
164132,organism
164131,sequence
164139,organism
164138,sequence
164146,organism
164145,sequence
164153,organism
164152,sequence
164160,organism
164159,sequence
164167,organism
164166,sequence
164174,organism
164173,sequence
164181,organism
164180,sequence
164188,organism
164187,sequence
164195,organism
164194,sequence
164202,organism
164201,sequence
164209,organism
164208,sequence
164216,organism
164215,sequence
164223,organism
164222,sequence
164230,organism
164229,sequence
164237,organism
164236,sequence
164244,organism
164243,sequence
164251,organism
164250,sequence
164258,organism
164257,sequence
164265,organism
164264,sequence
164272,organism
164271,sequence
164279,organism
164278,sequence
164286,organism
164285,sequence
164293,organism
164292,sequence
164300,organism
164299,sequence
164307,organism
164306,sequence
164314,organism
164313,sequence
164321,organism
164320,sequence
164328,organism
164327,sequence
164335,organism
164334,sequence
164342,organism
164341,sequence
164349,organism
164348,sequence
164356,organism
164355,sequence
164363,organism
164362,sequence
164370,organism
164369,sequence
164377,organism
164376,sequence
164384,organism
164383,sequence
164391,organism
164390,sequence
164398,organism
164397,sequence
164405,organism
164404,sequence
164412,organism
164411,sequence
164419,organism
164418,sequence
164426,organism
164425,sequence
164433,organism
164432,sequence
164440,organism
164439,sequence
164447,organism
164446,sequence
164454,organism
164453,sequence
164461,organism
164460,sequence
164468,organism
164467,sequence
164475,organism
164474,sequence
164482,organism
164481,sequence
164489,organism
164488,sequence
164496,organism
164495,sequence
164503,organism
164502,sequence
164510,organism
164509,sequence
164517,organism
164516,sequence
164524,organism
164523,sequence
164531,organism
164530,sequence
164538,organism
164537,sequence
164545,organism
164544,sequence
164552,organism
164551,sequence
164559,organism
164558,sequence
164566,organism
164565,sequence
164573,organism
164572,sequence
164580,organism
164579,sequence
164587,organism
164586,sequence
164594,organism
164593,sequence
164601,organism
164600,sequence
164608,organism
164607,sequence
164615,organism
164614,sequence
164622,organism
164621,sequence
164629,organism
164628,sequence
164636,organism
164635,sequence
164643,organism
164642,sequence
164650,organism
164649,sequence
164657,organism
164656,sequence
164664,organism
164663,sequence
164671,organism
164670,sequence
164678,organism
164677,sequence
164685,organism
164684,sequence
164692,organism
164691,sequence
164699,organism
164698,sequence
164706,organism
164705,sequence
164713,organism
164712,sequence
164720,organism
164719,sequence
164727,organism
164726,sequence
164734,organism
164733,sequence
164741,organism
164740,sequence
164748,organism
164747,sequence
164755,organism
164754,sequence
164762,organism
164761,sequence
164769,organism
164768,sequence
164776,organism
164775,sequence
164783,organism
164782,sequence
164790,organism
164789,sequence
164797,organism
164796,sequence
164804,organism
164803,sequence
164811,organism
164810,sequence
164818,organism
164817,sequence
164825,organism
164824,sequence
164832,organism
164831,sequence
164839,organism
164838,sequence
164846,organism
164845,sequence
164853,organism
164852,sequence
164860,organism
164859,sequence
164867,organism
164866,sequence
164874,organism
164873,sequence
164881,organism
164880,sequence
164888,organism
164887,sequence
164895,organism
164894,sequence
164902,organism
164901,sequence
164909,organism
164908,sequence
164916,organism
164915,sequence
164923,organism
164922,sequence
164930,organism
164929,sequence
164937,organism
164936,sequence
164944,organism
164943,sequence
164951,organism
164950,sequence
164958,organism
164957,sequence
164965,organism
164964,sequence
164972,organism
164971,sequence
164979,organism
164978,sequence
164986,organism
164985,sequence
164993,organism
164992,sequence
165000,organism
164999,sequence
165007,organism
165006,sequence
165014,organism
165013,sequence
165021,organism
165020,sequence
165028,organism
165027,sequence
165035,organism
165034,sequence
165042,organism
165041,sequence
165049,organism
165048,sequence
165056,organism
165055,sequence
165063,organism
165062,sequence
165070,organism
165069,sequence
165077,organism
165076,sequence
165084,organism
165083,sequence
165091,organism
165090,sequence
165098,organism
165097,sequence
165105,organism
165104,sequence
165112,organism
165111,sequence
165119,organism
165118,sequence
165126,organism
165125,sequence
165133,organism
165132,sequence
165140,organism
165139,sequence
165147,organism
165146,sequence
165154,organism
165153,sequence
165161,organism
165160,sequence
165168,organism
165167,sequence
165175,organism
165174,sequence
165182,organism
165181,sequence
165189,organism
165188,sequence
165196,organism
165195,sequence
165203,organism
165202,sequence
165210,organism
165209,sequence
165217,organism
165216,sequence
165224,organism
165223,sequence
165231,organism
165230,sequence
165238,organism
165237,sequence
165245,organism
165244,sequence
165252,organism
165251,sequence
165259,organism
165258,sequence
165266,organism
165265,sequence
165273,organism
165272,sequence
165280,organism
165279,sequence
165287,organism
165286,sequence
165294,organism
165293,sequence
165301,organism
165300,sequence
165308,organism
165307,sequence
165315,organism
165314,sequence
165322,organism
165321,sequence
165329,organism
165328,sequence
165336,organism
165335,sequence
165343,organism
165342,sequence
165350,organism
165349,sequence
165357,organism
165356,sequence
165364,organism
165363,sequence
165371,organism
165370,sequence
165378,organism
165377,sequence
165385,organism
165384,sequence
165392,organism
165391,sequence
165399,organism
165398,sequence
165406,organism
165405,sequence
165413,organism
165412,sequence
165420,organism
165419,sequence
165427,organism
165426,sequence
165434,organism
165433,sequence
165441,organism
165440,sequence
165448,organism
165447,sequence
165455,organism
165454,sequence
165462,organism
165461,sequence
165469,organism
165468,sequence
165476,organism
165475,sequence
165483,organism
165482,sequence
165490,organism
165489,sequence
165497,organism
165496,sequence
165504,organism
165503,sequence
165511,organism
165510,sequence
165518,organism
165517,sequence
165525,organism
165524,sequence
165532,organism
165531,sequence
165539,organism
165538,sequence
165546,organism
165545,sequence
165553,organism
165552,sequence
165560,organism
165559,sequence
165567,organism
165566,sequence
165574,organism
165573,sequence
165581,organism
165580,sequence
165588,organism
165587,sequence
165595,organism
165594,sequence
165602,organism
165601,sequence
165609,organism
165608,sequence
165616,organism
165615,sequence
165623,organism
165622,sequence
165630,organism
165629,sequence
165637,organism
165636,sequence
165644,organism
165643,sequence
165651,organism
165650,sequence
165658,organism
165657,sequence
165665,organism
165664,sequence
165672,organism
165671,sequence
165679,organism
165678,sequence
165686,organism
165685,sequence
165693,organism
165692,sequence
165700,organism
165699,sequence
165707,organism
165706,sequence
165714,organism
165713,sequence
165721,organism
165720,sequence
165728,organism
165727,sequence
165735,organism
165734,sequence
165742,organism
165741,sequence
165749,organism
165748,sequence
165756,organism
165755,sequence
165763,organism
165762,sequence
165770,organism
165769,sequence
165777,organism
165776,sequence
165784,organism
165783,sequence
165791,organism
165790,sequence
165798,organism
165797,sequence
165805,organism
165804,sequence
165812,organism
165811,sequence
165819,organism
165818,sequence
165826,organism
165825,sequence
165833,organism
165832,sequence
165840,organism
165839,sequence
165847,organism
165846,sequence
165854,organism
165853,sequence
165861,organism
165860,sequence
165868,organism
165867,sequence
165875,organism
165874,sequence
165882,organism
165881,sequence
165889,organism
165888,sequence
165896,organism
165895,sequence
165903,organism
165902,sequence
165910,organism
165909,sequence
165917,organism
165916,sequence
165924,organism
165923,sequence
165931,organism
165930,sequence
165938,organism
165937,sequence
165945,organism
165944,sequence
165952,organism
165951,sequence
165959,organism
165958,sequence
165966,organism
165965,sequence
165973,organism
165972,sequence
165980,organism
165979,sequence
165987,organism
165986,sequence
165994,organism
165993,sequence
166001,organism
166000,sequence
166008,organism
166007,sequence
166015,organism
166014,sequence
166022,organism
166021,sequence
166029,organism
166028,sequence
166036,organism
166035,sequence
166043,organism
166042,sequence
166050,organism
166049,sequence
166057,organism
166056,sequence
166064,organism
166063,sequence
166071,organism
166070,sequence
166078,organism
166077,sequence
166085,organism
166084,sequence
166092,organism
166091,sequence
166099,organism
166098,sequence
166106,organism
166105,sequence
166113,organism
166112,sequence
166120,organism
166119,sequence
166127,organism
166126,sequence
166134,organism
166133,sequence
166141,organism
166140,sequence
166148,organism
166147,sequence
166155,organism
166154,sequence
166162,organism
166161,sequence
166169,organism
166168,sequence
166176,organism
166175,sequence
166183,organism
166182,sequence
166190,organism
166189,sequence
166197,organism
166196,sequence
166204,organism
166203,sequence
166211,organism
166210,sequence
166218,organism
166217,sequence
166225,organism
166224,sequence
166232,organism
166231,sequence
166239,organism
166238,sequence
166246,organism
166245,sequence
166253,organism
166252,sequence
166260,organism
166259,sequence
166267,organism
166266,sequence
166274,organism
166273,sequence
166281,organism
166280,sequence
166288,organism
166287,sequence
166295,organism
166294,sequence
166302,organism
166301,sequence
166309,organism
166308,sequence
166316,organism
166315,sequence
166323,organism
166322,sequence
166330,organism
166329,sequence
166337,organism
166336,sequence
166344,organism
166343,sequence
166351,organism
166350,sequence
166358,organism
166357,sequence
166365,organism
166364,sequence
166372,organism
166371,sequence
166379,organism
166378,sequence
166386,organism
166385,sequence
166393,organism
166392,sequence
166400,organism
166399,sequence
166407,organism
166406,sequence
166414,organism
166413,sequence
166421,organism
166420,sequence
166428,organism
166427,sequence
166435,organism
166434,sequence
166442,organism
166441,sequence
166449,organism
166448,sequence
166456,organism
166455,sequence
166463,organism
166462,sequence
166470,organism
166469,sequence
166477,organism
166476,sequence
166484,organism
166483,sequence
166491,organism
166490,sequence
166498,organism
166497,sequence
166505,organism
166504,sequence
166512,organism
166511,sequence
166519,organism
166518,sequence
166526,organism
166525,sequence
166533,organism
166532,sequence
166540,organism
166539,sequence
166547,organism
166546,sequence
166554,organism
166553,sequence
166561,organism
166560,sequence
166568,organism
166567,sequence
166575,organism
166574,sequence
166582,organism
166581,sequence
166589,organism
166588,sequence
166596,organism
166595,sequence
166603,organism
166602,sequence
166610,organism
166609,sequence
166617,organism
166616,sequence
166624,organism
166623,sequence
166631,organism
166630,sequence
166638,organism
166637,sequence
166645,organism
166644,sequence
166652,organism
166651,sequence
166659,organism
166658,sequence
166666,organism
166665,sequence
166673,organism
166672,sequence
166680,organism
166679,sequence
166687,organism
166686,sequence
166694,organism
166693,sequence
166701,organism
166700,sequence
166708,organism
166707,sequence
166715,organism
166714,sequence
166722,organism
166721,sequence
166729,organism
166728,sequence
166736,organism
166735,sequence
166743,organism
166742,sequence
166750,organism
166749,sequence
166757,organism
166756,sequence
166764,organism
166763,sequence
166771,organism
166770,sequence
166778,organism
166777,sequence
166785,organism
166784,sequence
166792,organism
166791,sequence
166799,organism
166798,sequence
166806,organism
166805,sequence
166813,organism
166812,sequence
166820,organism
166819,sequence
166827,organism
166826,sequence
166834,organism
166833,sequence
166841,organism
166840,sequence
166848,organism
166847,sequence
166855,organism
166854,sequence
166862,organism
166861,sequence
166869,organism
166868,sequence
166876,organism
166875,sequence
166883,organism
166882,sequence
166890,organism
166889,sequence
166897,organism
166896,sequence
166904,organism
166903,sequence
166911,organism
166910,sequence
166918,organism
166917,sequence
166925,organism
166924,sequence
166932,organism
166931,sequence
166939,organism
166938,sequence
166946,organism
166945,sequence
166953,organism
166952,sequence
166960,organism
166959,sequence
166967,organism
166966,sequence
166974,organism
166973,sequence
166981,organism
166980,sequence
166988,organism
166987,sequence
166995,organism
166994,sequence
167002,organism
167001,sequence
167009,organism
167008,sequence
167016,organism
167015,sequence
167023,organism
167022,sequence
167030,organism
167029,sequence
167037,organism
167036,sequence
167044,organism
167043,sequence
167051,organism
167050,sequence
167058,organism
167057,sequence
167065,organism
167064,sequence
167072,organism
167071,sequence
167079,organism
167078,sequence
167086,organism
167085,sequence
167093,organism
167092,sequence
167100,organism
167099,sequence
167107,organism
167106,sequence
167114,organism
167113,sequence
167121,organism
167120,sequence
167128,organism
167127,sequence
167135,organism
167134,sequence
167142,organism
167141,sequence
167149,organism
167148,sequence
167156,organism
167155,sequence
167163,organism
167162,sequence
167170,organism
167169,sequence
167177,organism
167176,sequence
167184,organism
167183,sequence
167191,organism
167190,sequence
167198,organism
167197,sequence
167205,organism
167204,sequence
167212,organism
167211,sequence
167219,organism
167218,sequence
167226,organism
167225,sequence
167233,organism
167232,sequence
167240,organism
167239,sequence
167247,organism
167246,sequence
167254,organism
167253,sequence
167261,organism
167260,sequence
167268,organism
167267,sequence
167275,organism
167274,sequence
167282,organism
167281,sequence
167289,organism
167288,sequence
167296,organism
167295,sequence
167303,organism
167302,sequence
167310,organism
167309,sequence
167317,organism
167316,sequence
167324,organism
167323,sequence
167331,organism
167330,sequence
167338,organism
167337,sequence
167345,organism
167344,sequence
167352,organism
167351,sequence
167359,organism
167358,sequence
167366,organism
167365,sequence
167373,organism
167372,sequence
167380,organism
167379,sequence
167387,organism
167386,sequence
167394,organism
167393,sequence
167401,organism
167400,sequence
167408,organism
167407,sequence
167415,organism
167414,sequence
167422,organism
167421,sequence
167429,organism
167428,sequence
167436,organism
167435,sequence
167443,organism
167442,sequence
167450,organism
167449,sequence
167457,organism
167456,sequence
167464,organism
167463,sequence
167471,organism
167470,sequence
167478,organism
167477,sequence
167485,organism
167484,sequence
167492,organism
167491,sequence
167499,organism
167498,sequence
167506,organism
167505,sequence
167513,organism
167512,sequence
167520,organism
167519,sequence
167527,organism
167526,sequence
167534,organism
167533,sequence
167541,organism
167540,sequence
167548,organism
167547,sequence
167555,organism
167554,sequence
167562,organism
167561,sequence
167569,organism
167568,sequence
167576,organism
167575,sequence
167583,organism
167582,sequence
167590,organism
167589,sequence
167597,organism
167596,sequence
167604,organism
167603,sequence
167611,organism
167610,sequence
167618,organism
167617,sequence
167625,organism
167624,sequence
167632,organism
167631,sequence
167639,organism
167638,sequence
167646,organism
167645,sequence
167653,organism
167652,sequence
167660,organism
167659,sequence
167667,organism
167666,sequence
167674,organism
167673,sequence
167681,organism
167680,sequence
167688,organism
167687,sequence
167695,organism
167694,sequence
167702,organism
167701,sequence
167709,organism
167708,sequence
167716,organism
167715,sequence
167723,organism
167722,sequence
167730,organism
167729,sequence
167737,organism
167736,sequence
167744,organism
167743,sequence
167751,organism
167750,sequence
167758,organism
167757,sequence
167765,organism
167764,sequence
167772,organism
167771,sequence
167779,organism
167778,sequence
167786,organism
167785,sequence
167793,organism
167792,sequence
167800,organism
167799,sequence
167807,organism
167806,sequence
167814,organism
167813,sequence
167821,organism
167820,sequence
167828,organism
167827,sequence
167835,organism
167834,sequence
167842,organism
167841,sequence
167849,organism
167848,sequence
167856,organism
167855,sequence
167863,organism
167862,sequence
167870,organism
167869,sequence
167877,organism
167876,sequence
167884,organism
167883,sequence
167891,organism
167890,sequence
167898,organism
167897,sequence
167905,organism
167904,sequence
167912,organism
167911,sequence
167919,organism
167918,sequence
167926,organism
167925,sequence
167933,organism
167932,sequence
167940,organism
167939,sequence
167947,organism
167946,sequence
167954,organism
167953,sequence
167961,organism
167960,sequence
167968,organism
167967,sequence
167975,organism
167974,sequence
167982,organism
167981,sequence
167989,organism
167988,sequence
167996,organism
167995,sequence
168003,organism
168002,sequence
168010,organism
168009,sequence
168017,organism
168016,sequence
168024,organism
168023,sequence
168031,organism
168030,sequence
168038,organism
168037,sequence
168045,organism
168044,sequence
168052,organism
168051,sequence
168059,organism
168058,sequence
168066,organism
168065,sequence
168073,organism
168072,sequence
168080,organism
168079,sequence
168087,organism
168086,sequence
168094,organism
168093,sequence
168101,organism
168100,sequence
168108,organism
168107,sequence
168115,organism
168114,sequence
168122,organism
168121,sequence
168129,organism
168128,sequence
168136,organism
168135,sequence
168143,organism
168142,sequence
168150,organism
168149,sequence
168157,organism
168156,sequence
168164,organism
168163,sequence
168171,organism
168170,sequence
168178,organism
168177,sequence
168185,organism
168184,sequence
168192,organism
168191,sequence
168199,organism
168198,sequence
168206,organism
168205,sequence
168213,organism
168212,sequence
168220,organism
168219,sequence
168227,organism
168226,sequence
168234,organism
168233,sequence
168241,organism
168240,sequence
168248,organism
168247,sequence
168255,organism
168254,sequence
168262,organism
168261,sequence
168269,organism
168268,sequence
168276,organism
168275,sequence
168283,organism
168282,sequence
168290,organism
168289,sequence
168297,organism
168296,sequence
168304,organism
168303,sequence
168311,organism
168310,sequence
168318,organism
168317,sequence
168325,organism
168324,sequence
168332,organism
168331,sequence
168339,organism
168338,sequence
168346,organism
168345,sequence
168353,organism
168352,sequence
168360,organism
168359,sequence
168367,organism
168366,sequence
168374,organism
168373,sequence
168381,organism
168380,sequence
168388,organism
168387,sequence
168395,organism
168394,sequence
168402,organism
168401,sequence
168409,organism
168408,sequence
168416,organism
168415,sequence
168423,organism
168422,sequence
168430,organism
168429,sequence
168437,organism
168436,sequence
168444,organism
168443,sequence
168451,organism
168450,sequence
168458,organism
168457,sequence
168465,organism
168464,sequence
168472,organism
168471,sequence
168479,organism
168478,sequence
168486,organism
168485,sequence
168493,organism
168492,sequence
168500,organism
168499,sequence
168507,organism
168506,sequence
168514,organism
168513,sequence
168521,organism
168520,sequence
168528,organism
168527,sequence
168535,organism
168534,sequence
168542,organism
168541,sequence
168549,organism
168548,sequence
168556,organism
168555,sequence
168563,organism
168562,sequence
168570,organism
168569,sequence
168577,organism
168576,sequence
168584,organism
168583,sequence
168591,organism
168590,sequence
168598,organism
168597,sequence
168605,organism
168604,sequence
168612,organism
168611,sequence
168619,organism
168618,sequence
168626,organism
168625,sequence
168633,organism
168632,sequence
168640,organism
168639,sequence
168647,organism
168646,sequence
168654,organism
168653,sequence
168661,organism
168660,sequence
168668,organism
168667,sequence
168675,organism
168674,sequence
168682,organism
168681,sequence
168689,organism
168688,sequence
168696,organism
168695,sequence
168703,organism
168702,sequence
168710,organism
168709,sequence
168717,organism
168716,sequence
168724,organism
168723,sequence
168731,organism
168730,sequence
168738,organism
168737,sequence
168745,organism
168744,sequence
168752,organism
168751,sequence
168759,organism
168758,sequence
168766,organism
168765,sequence
168773,organism
168772,sequence
168780,organism
168779,sequence
168787,organism
168786,sequence
168794,organism
168793,sequence
168801,organism
168800,sequence
168808,organism
168807,sequence
168815,organism
168814,sequence
168822,organism
168821,sequence
168829,organism
168828,sequence
168836,organism
168835,sequence
168843,organism
168842,sequence
168850,organism
168849,sequence
168857,organism
168856,sequence
168864,organism
168863,sequence
168871,organism
168870,sequence
168878,organism
168877,sequence
168885,organism
168884,sequence
168892,organism
168891,sequence
168899,organism
168898,sequence
168906,organism
168905,sequence
168913,organism
168912,sequence
168920,organism
168919,sequence
168927,organism
168926,sequence
168934,organism
168933,sequence
168941,organism
168940,sequence
168948,organism
168947,sequence
168955,organism
168954,sequence
168962,organism
168961,sequence
168969,organism
168968,sequence
168976,organism
168975,sequence
168983,organism
168982,sequence
168990,organism
168989,sequence
168997,organism
168996,sequence
169004,organism
169003,sequence
169011,organism
169010,sequence
169018,organism
169017,sequence
169025,organism
169024,sequence
169032,organism
169031,sequence
169039,organism
169038,sequence
169046,organism
169045,sequence
169053,organism
169052,sequence
169060,organism
169059,sequence
169067,organism
169066,sequence
169074,organism
169073,sequence
169081,organism
169080,sequence
169088,organism
169087,sequence
169095,organism
169094,sequence
169102,organism
169101,sequence
169109,organism
169108,sequence
169116,organism
169115,sequence
169123,organism
169122,sequence
169130,organism
169129,sequence
169137,organism
169136,sequence
169144,organism
169143,sequence
169151,organism
169150,sequence
169158,organism
169157,sequence
169165,organism
169164,sequence
169172,organism
169171,sequence
169179,organism
169178,sequence
169186,organism
169185,sequence
169193,organism
169192,sequence
169200,organism
169199,sequence
169207,organism
169206,sequence
169214,organism
169213,sequence
169221,organism
169220,sequence
169228,organism
169227,sequence
169235,organism
169234,sequence
169242,organism
169241,sequence
169249,organism
169248,sequence
169256,organism
169255,sequence
169263,organism
169262,sequence
169270,organism
169269,sequence
169277,organism
169276,sequence
169284,organism
169283,sequence
169291,organism
169290,sequence
169298,organism
169297,sequence
169305,organism
169304,sequence
169312,organism
169311,sequence
169319,organism
169318,sequence
169326,organism
169325,sequence
169333,organism
169332,sequence
169340,organism
169339,sequence
169347,organism
169346,sequence
169354,organism
169353,sequence
169361,organism
169360,sequence
169368,organism
169367,sequence
169375,organism
169374,sequence
169382,organism
169381,sequence
169389,organism
169388,sequence
169396,organism
169395,sequence
169403,organism
169402,sequence
169410,organism
169409,sequence
169417,organism
169416,sequence
169424,organism
169423,sequence
169431,organism
169430,sequence
169438,organism
169437,sequence
169445,organism
169444,sequence
169452,organism
169451,sequence
169459,organism
169458,sequence
169466,organism
169465,sequence
169473,organism
169472,sequence
169480,organism
169479,sequence
169487,organism
169486,sequence
169494,organism
169493,sequence
169501,organism
169500,sequence
169508,organism
169507,sequence
169515,organism
169514,sequence
169522,organism
169521,sequence
169529,organism
169528,sequence
169536,organism
169535,sequence
169543,organism
169542,sequence
169550,organism
169549,sequence
169557,organism
169556,sequence
169564,organism
169563,sequence
169571,organism
169570,sequence
169578,organism
169577,sequence
169585,organism
169584,sequence
169592,organism
169591,sequence
169599,organism
169598,sequence
169606,organism
169605,sequence
169613,organism
169612,sequence
169620,organism
169619,sequence
169627,organism
169626,sequence
169634,organism
169633,sequence
169641,organism
169640,sequence
169648,organism
169647,sequence
169655,organism
169654,sequence
169662,organism
169661,sequence
169669,organism
169668,sequence
169676,organism
169675,sequence
169683,organism
169682,sequence
169690,organism
169689,sequence
169697,organism
169696,sequence
169704,organism
169703,sequence
169711,organism
169710,sequence
169718,organism
169717,sequence
169725,organism
169724,sequence
169732,organism
169731,sequence
169739,organism
169738,sequence
169746,organism
169745,sequence
169753,organism
169752,sequence
169760,organism
169759,sequence
169767,organism
169766,sequence
169774,organism
169773,sequence
169781,organism
169780,sequence
169788,organism
169787,sequence
169795,organism
169794,sequence
169802,organism
169801,sequence
169809,organism
169808,sequence
169816,organism
169815,sequence
169823,organism
169822,sequence
169830,organism
169829,sequence
169837,organism
169836,sequence
169844,organism
169843,sequence
169851,organism
169850,sequence
169858,organism
169857,sequence
169865,organism
169864,sequence
169872,organism
169871,sequence
169879,organism
169878,sequence
169886,organism
169885,sequence
169893,organism
169892,sequence
169900,organism
169899,sequence
169907,organism
169906,sequence
169914,organism
169913,sequence
169921,organism
169920,sequence
169928,organism
169927,sequence
169935,organism
169934,sequence
169942,organism
169941,sequence
169949,organism
169948,sequence
169956,organism
169955,sequence
169963,organism
169962,sequence
169970,organism
169969,sequence
169977,organism
169976,sequence
169984,organism
169983,sequence
169991,organism
169990,sequence
169998,organism
169997,sequence
170005,organism
170004,sequence
170012,organism
170011,sequence
170019,organism
170018,sequence
170026,organism
170025,sequence
170033,organism
170032,sequence
170040,organism
170039,sequence
170047,organism
170046,sequence
170054,organism
170053,sequence
170061,organism
170060,sequence
170068,organism
170067,sequence
170075,organism
170074,sequence
170082,organism
170081,sequence
170089,organism
170088,sequence
170096,organism
170095,sequence
170103,organism
170102,sequence
170110,organism
170109,sequence
170117,organism
170116,sequence
170124,organism
170123,sequence
170131,organism
170130,sequence
170138,organism
170137,sequence
170145,organism
170144,sequence
170152,organism
170151,sequence
170159,organism
170158,sequence
170166,organism
170165,sequence
170173,organism
170172,sequence
170180,organism
170179,sequence
170187,organism
170186,sequence
170194,organism
170193,sequence
170201,organism
170200,sequence
170208,organism
170207,sequence
170215,organism
170214,sequence
170222,organism
170221,sequence
170229,organism
170228,sequence
170236,organism
170235,sequence
170243,organism
170242,sequence
170250,organism
170249,sequence
170257,organism
170256,sequence
170264,organism
170263,sequence
170271,organism
170270,sequence
170278,organism
170277,sequence
170285,organism
170284,sequence
170292,organism
170291,sequence
170299,organism
170298,sequence
170306,organism
170305,sequence
170313,organism
170312,sequence
170320,organism
170319,sequence
170327,organism
170326,sequence
170334,organism
170333,sequence
170341,organism
170340,sequence
170348,organism
170347,sequence
170355,organism
170354,sequence
170362,organism
170361,sequence
170369,organism
170368,sequence
170376,organism
170375,sequence
170383,organism
170382,sequence
170390,organism
170389,sequence
170397,organism
170396,sequence
170404,organism
170403,sequence
170411,organism
170410,sequence
170418,organism
170417,sequence
170425,organism
170424,sequence
170432,organism
170431,sequence
170439,organism
170438,sequence
170446,organism
170445,sequence
170453,organism
170452,sequence
170460,organism
170459,sequence
170467,organism
170466,sequence
170474,organism
170473,sequence
170481,organism
170480,sequence
170488,organism
170487,sequence
170495,organism
170494,sequence
170502,organism
170501,sequence
170509,organism
170508,sequence
170516,organism
170515,sequence
170523,organism
170522,sequence
170530,organism
170529,sequence
170537,organism
170536,sequence
170544,organism
170543,sequence
170551,organism
170550,sequence
170558,organism
170557,sequence
170565,organism
170564,sequence
170572,organism
170571,sequence
170579,organism
170578,sequence
170586,organism
170585,sequence
170593,organism
170592,sequence
170600,organism
170599,sequence
170607,organism
170606,sequence
170614,organism
170613,sequence
170621,organism
170620,sequence
170628,organism
170627,sequence
170635,organism
170634,sequence
170642,organism
170641,sequence
170649,organism
170648,sequence
170656,organism
170655,sequence
170663,organism
170662,sequence
170670,organism
170669,sequence
170677,organism
170676,sequence
170684,organism
170683,sequence
170691,organism
170690,sequence
170698,organism
170697,sequence
170705,organism
170704,sequence
170712,organism
170711,sequence
170719,organism
170718,sequence
170726,organism
170725,sequence
170733,organism
170732,sequence
170740,organism
170739,sequence
170747,organism
170746,sequence
170754,organism
170753,sequence
170761,organism
170760,sequence
170768,organism
170767,sequence
170775,organism
170774,sequence
170782,organism
170781,sequence
170789,organism
170788,sequence
170796,organism
170795,sequence
170803,organism
170802,sequence
170810,organism
170809,sequence
170817,organism
170816,sequence
170824,organism
170823,sequence
170831,organism
170830,sequence
170838,organism
170837,sequence
170845,organism
170844,sequence
170852,organism
170851,sequence
170859,organism
170858,sequence
170866,organism
170865,sequence
170873,organism
170872,sequence
170880,organism
170879,sequence
170887,organism
170886,sequence
170894,organism
170893,sequence
170901,organism
170900,sequence
170908,organism
170907,sequence
170915,organism
170914,sequence
170922,organism
170921,sequence
170929,organism
170928,sequence
170936,organism
170935,sequence
170943,organism
170942,sequence
170950,organism
170949,sequence
170957,organism
170956,sequence
170964,organism
170963,sequence
170971,organism
170970,sequence
170978,organism
170977,sequence
170985,organism
170984,sequence
170992,organism
170991,sequence
170999,organism
170998,sequence
171006,organism
171005,sequence
171013,organism
171012,sequence
171020,organism
171019,sequence
171027,organism
171026,sequence
171034,organism
171033,sequence
171041,organism
171040,sequence
171048,organism
171047,sequence
171055,organism
