assertionID,geneticSequenceID,effectiveDate,type,value,valueNumeric,unit
174035,174029,,relativeAbundance,,0.012334367070764025,percentage
174042,174036,,reads,,69.0,unit
174042,174036,,relativeAbundance,,0.1287697820244849,percentage
174049,174043,,reads,,51.0,unit
174049,174043,,relativeAbundance,,0.09682747622031099,percentage
174056,174050,,reads,,17.0,unit
174056,174050,,relativeAbundance,,0.027297397112898823,percentage
174063,174057,,reads,,54.0,unit
174063,174057,,relativeAbundance,,0.05786788975095375,percentage
174070,174064,,reads,,14.0,unit
174070,174064,,relativeAbundance,,0.020264304427750516,percentage
174077,174071,,reads,,69.0,unit
174077,174071,,relativeAbundance,,0.1287697820244849,percentage
174084,174078,,reads,,27.0,unit
174084,174078,,relativeAbundance,,0.061047300352717736,percentage
174091,174085,,reads,,68.0,unit
174091,174085,,relativeAbundance,,0.12293674181476326,percentage
174098,174092,,reads,,8.0,unit
174098,174092,,relativeAbundance,,0.03219575016097875,percentage
174105,174099,,reads,,87.0,unit
174105,174099,,relativeAbundance,,0.11128592808626578,percentage
174112,174106,,reads,,6.0,unit
174112,174106,,relativeAbundance,,0.020521941375654138,percentage
174119,174113,,reads,,65.0,unit
174119,174113,,relativeAbundance,,0.2644856770833333,percentage
174126,174120,,reads,,6.0,unit
174126,174120,,relativeAbundance,,0.01831222340912559,percentage
174133,174127,,reads,,24.0,unit
174133,174127,,relativeAbundance,,0.04306554935491396,percentage
174140,174134,,reads,,9.0,unit
174140,174134,,relativeAbundance,,0.028214050597197404,percentage
174147,174141,,reads,,29.0,unit
174147,174141,,relativeAbundance,,0.04015174590867555,percentage
174154,174148,,reads,,15.0,unit
174154,174148,,relativeAbundance,,0.028470561439471586,percentage
174161,174155,,reads,,32.0,unit
174161,174155,,relativeAbundance,,0.09766519151533648,percentage
174168,174162,,reads,,8.0,unit
174168,174162,,relativeAbundance,,0.014677552518117604,percentage
174175,174169,,reads,,11.0,unit
174175,174169,,relativeAbundance,,0.012654587287891862,percentage
174182,174176,,reads,,4.0,unit
174182,174176,,relativeAbundance,,0.007286903612482466,percentage
174189,174183,,reads,,4.0,unit
174189,174183,,relativeAbundance,,0.011396011396011397,percentage
174196,174190,,reads,,15.0,unit
174196,174190,,relativeAbundance,,0.027994475756783994,percentage
174203,174197,,reads,,3.0,unit
174203,174197,,relativeAbundance,,0.00577878799553107,percentage
174210,174204,,reads,,4.0,unit
174210,174204,,relativeAbundance,,0.005320634751725881,percentage
174217,174211,,reads,,6.0,unit
174217,174211,,relativeAbundance,,0.006463775922434689,percentage
174224,174218,,reads,,3.0,unit
174224,174218,,relativeAbundance,,0.007166917508779474,percentage
174231,174225,,reads,,68.0,unit
174231,174225,,relativeAbundance,,0.14222965906714077,percentage
174238,174232,,reads,,68.0,unit
174238,174232,,relativeAbundance,,0.20549394095071166,percentage
174245,174239,,reads,,4.0,unit
174245,174239,,relativeAbundance,,0.010391769718383041,percentage
174252,174246,,reads,,14.0,unit
174252,174246,,relativeAbundance,,0.03297453894528582,percentage
174259,174253,,reads,,40.0,unit
174259,174253,,relativeAbundance,,0.05754898857652577,percentage
174266,174260,,reads,,24.0,unit
174266,174260,,relativeAbundance,,0.029537734455767243,percentage
174273,174267,,reads,,4.0,unit
174273,174267,,relativeAbundance,,0.004672133062349616,percentage
174280,174274,,reads,,45.0,unit
174280,174274,,relativeAbundance,,0.14202752177755334,percentage
174287,174281,,reads,,26.0,unit
174287,174281,,relativeAbundance,,0.034584125886218224,percentage
174294,174288,,reads,,7.0,unit
174294,174288,,relativeAbundance,,0.010858437005553315,percentage
174301,174295,,reads,,7.0,unit
174301,174295,,relativeAbundance,,0.013063601074947745,percentage
174308,174302,,reads,,11.0,unit
174308,174302,,relativeAbundance,,0.015045409782251887,percentage
174315,174309,,reads,,37.0,unit
174315,174309,,relativeAbundance,,0.06905304020006718,percentage
174322,174316,,reads,,18.0,unit
174322,174316,,relativeAbundance,,0.03467272797318642,percentage
174329,174323,,reads,,4.0,unit
174329,174323,,relativeAbundance,,0.011449835408616,percentage
174336,174330,,reads,,71.0,unit
174336,174330,,relativeAbundance,,0.10214945472333324,percentage
174343,174337,,reads,,68.0,unit
174343,174337,,relativeAbundance,,0.17443501013262191,percentage
174350,174344,,reads,,51.0,unit
174350,174344,,relativeAbundance,,0.15549728641990365,percentage
174357,174351,,reads,,17.0,unit
174357,174351,,relativeAbundance,,0.03641270589243258,percentage
174364,174358,,reads,,8.0,unit
174364,174358,,relativeAbundance,,0.016053619087753095,percentage
174371,174365,,reads,,11.0,unit
174371,174365,,relativeAbundance,,0.015825971858544587,percentage
174378,174372,,reads,,68.0,unit
174378,174372,,relativeAbundance,,0.12690829009742077,percentage
174385,174379,,reads,,7.0,unit
174385,174379,,relativeAbundance,,0.024820934685483298,percentage
174392,174386,,reads,,62.0,unit
174392,174386,,relativeAbundance,,0.10231867315785131,percentage
174399,174393,,reads,,44.0,unit
174399,174393,,relativeAbundance,,0.12627349691490888,percentage
174406,174400,,reads,,16.0,unit
174406,174400,,relativeAbundance,,0.08187912594033059,percentage
174413,174407,,reads,,8.0,unit
174413,174407,,relativeAbundance,,0.028544922571897523,percentage
174420,174414,,reads,,3.0,unit
174420,174414,,relativeAbundance,,0.00689116552579593,percentage
174427,174421,,reads,,14.0,unit
174427,174421,,relativeAbundance,,0.02310421651951481,percentage
174434,174428,,reads,,4.0,unit
174434,174428,,relativeAbundance,,0.004601668104687949,percentage
174441,174435,,reads,,4.0,unit
174441,174435,,relativeAbundance,,0.00547105810263705,percentage
174448,174442,,reads,,43.0,unit
174448,174442,,relativeAbundance,,0.08282929460261201,percentage
174455,174449,,reads,,28.0,unit
174455,174449,,relativeAbundance,,0.1117452208963563,percentage
174462,174456,,reads,,41.0,unit
174462,174456,,relativeAbundance,,0.12513352662902488,percentage
174469,174463,,reads,,7.0,unit
174469,174463,,relativeAbundance,,0.052886068298579635,percentage
174476,174470,,reads,,68.0,unit
174476,174470,,relativeAbundance,,0.2766927083333333,percentage
174483,174477,,reads,,70.0,unit
174483,174477,,relativeAbundance,,0.1007107300089201,percentage
174490,174484,,reads,,68.0,unit
174490,174484,,relativeAbundance,,0.36549314700349367,percentage
174497,174491,,reads,,43.0,unit
174497,174491,,relativeAbundance,,0.13110555521678152,percentage
174504,174498,,reads,,27.0,unit
174504,174498,,relativeAbundance,,0.17298821117375704,percentage
174511,174505,,reads,,27.0,unit
174511,174505,,relativeAbundance,,0.10775432015005787,percentage
174518,174512,,reads,,14.0,unit
174518,174512,,relativeAbundance,,0.04418634010857215,percentage
174525,174519,,reads,,27.0,unit
174525,174519,,relativeAbundance,,0.05647354110018824,percentage
174532,174526,,reads,,2.0,unit
174532,174526,,relativeAbundance,,0.006097932800780535,percentage
174539,174533,,reads,,65.0,unit
174539,174533,,relativeAbundance,,0.20376814320198125,percentage
174546,174540,,reads,,32.0,unit
174546,174540,,relativeAbundance,,0.06975628896542704,percentage
174553,174547,,reads,,6.0,unit
174553,174547,,relativeAbundance,,0.01592990840302668,percentage
174560,174554,,reads,,9.0,unit
174560,174554,,relativeAbundance,,0.012714558169103624,percentage
174567,174561,,reads,,2.0,unit
174567,174561,,relativeAbundance,,0.0035241048773611504,percentage
174574,174568,,reads,,27.0,unit
174574,174568,,relativeAbundance,,0.04095190426354826,percentage
174581,174575,,reads,,25.0,unit
174581,174575,,relativeAbundance,,0.1202096456219647,percentage
174588,174582,,reads,,43.0,unit
174588,174582,,relativeAbundance,,0.08024783517467901,percentage
174595,174589,,reads,,32.0,unit
174595,174589,,relativeAbundance,,0.10206685378923194,percentage
174602,174596,,reads,,35.0,unit
174602,174596,,relativeAbundance,,0.10544074230282581,percentage
174609,174603,,reads,,46.0,unit
174609,174603,,relativeAbundance,,0.07680491551459294,percentage
174616,174610,,reads,,24.0,unit
174616,174610,,relativeAbundance,,0.07137971031734229,percentage
174623,174617,,reads,,43.0,unit
174623,174617,,relativeAbundance,,0.0607473334746062,percentage
174630,174624,,reads,,14.0,unit
174630,174624,,relativeAbundance,,0.03077058332234384,percentage
174637,174631,,reads,,10.0,unit
174637,174631,,relativeAbundance,,0.0127914859869271,percentage
174644,174638,,reads,,31.0,unit
174644,174638,,relativeAbundance,,0.03965360655947402,percentage
174651,174645,,reads,,28.0,unit
174651,174645,,relativeAbundance,,0.054051967105517164,percentage
174658,174652,,reads,,9.0,unit
174658,174652,,relativeAbundance,,0.02419940308139066,percentage
174665,174659,,reads,,67.0,unit
174665,174659,,relativeAbundance,,0.07179904839470187,percentage
174672,174666,,reads,,41.0,unit
174672,174666,,relativeAbundance,,0.1398649109640445,percentage
174679,174673,,reads,,27.0,unit
174679,174673,,relativeAbundance,,0.11279608973555584,percentage
174686,174680,,reads,,12.0,unit
174686,174680,,relativeAbundance,,0.040936071501671556,percentage
174693,174687,,reads,,55.0,unit
174693,174687,,relativeAbundance,,0.10264257987458943,percentage
174700,174694,,reads,,10.0,unit
174700,174694,,relativeAbundance,,0.025652207372444398,percentage
174707,174701,,reads,,38.0,unit
174707,174701,,relativeAbundance,,0.0681871198119471,percentage
174714,174708,,reads,,19.0,unit
174714,174708,,relativeAbundance,,0.026306316284994323,percentage
174721,174715,,reads,,71.0,unit
174721,174715,,relativeAbundance,,0.09932709391306781,percentage
174728,174722,,reads,,14.0,unit
174728,174722,,relativeAbundance,,0.10958046336881654,percentage
174735,174729,,reads,,6.0,unit
174735,174729,,relativeAbundance,,0.022945428123446403,percentage
174742,174736,,reads,,2.0,unit
174742,174736,,relativeAbundance,,0.0042451128138730285,percentage
174749,174743,,reads,,28.0,unit
174749,174743,,relativeAbundance,,0.050621011335490754,percentage
174756,174750,,reads,,12.0,unit
174756,174750,,relativeAbundance,,0.01641317430791115,percentage
174763,174757,,reads,,11.0,unit
174763,174757,,relativeAbundance,,0.015388704690756984,percentage
174770,174764,,reads,,16.0,unit
174770,174764,,relativeAbundance,,0.053071513864932994,percentage
174777,174771,,reads,,66.0,unit
174777,174771,,relativeAbundance,,0.18212423080107068,percentage
174784,174778,,reads,,37.0,unit
174784,174778,,relativeAbundance,,0.08216197011080763,percentage
174791,174785,,reads,,35.0,unit
174791,174785,,relativeAbundance,,0.05093205663644698,percentage
174798,174792,,reads,,30.0,unit
174798,174792,,relativeAbundance,,0.0383744579607813,percentage
174805,174799,,reads,,2.0,unit
174805,174799,,relativeAbundance,,0.003860854793251226,percentage
174812,174806,,reads,,68.0,unit
174812,174806,,relativeAbundance,,0.9166891345376112,percentage
174819,174813,,reads,,66.0,unit
174819,174813,,relativeAbundance,,0.11932095529079963,percentage
174826,174820,,reads,,11.0,unit
174826,174820,,relativeAbundance,,0.020235467255334805,percentage
174833,174827,,reads,,56.0,unit
174833,174827,,relativeAbundance,,0.16029769572062402,percentage
174840,174834,,reads,,67.0,unit
174840,174834,,relativeAbundance,,0.191784743094318,percentage
174847,174841,,reads,,5.0,unit
174847,174841,,relativeAbundance,,0.024637823987385433,percentage
174854,174848,,reads,,24.0,unit
174854,174848,,relativeAbundance,,0.07325560100115988,percentage
174861,174855,,reads,,7.0,unit
174861,174855,,relativeAbundance,,0.01648726947264291,percentage
174868,174862,,reads,,51.0,unit
174868,174862,,relativeAbundance,,0.22262964903090623,percentage
174875,174869,,reads,,8.0,unit
174875,174869,,relativeAbundance,,0.015443419173004904,percentage
174882,174876,,reads,,67.0,unit
174882,174876,,relativeAbundance,,0.2671877492423034,percentage
174889,174883,,reads,,22.0,unit
174889,174883,,relativeAbundance,,0.04047093451066961,percentage
174896,174890,,reads,,46.0,unit
174896,174890,,relativeAbundance,,0.06291716818032607,percentage
174903,174897,,reads,,24.0,unit
174903,174897,,relativeAbundance,,0.03606798815767722,percentage
174910,174904,,reads,,18.0,unit
174910,174904,,relativeAbundance,,0.05128205128205128,percentage
174917,174911,,reads,,24.0,unit
174917,174911,,relativeAbundance,,0.04560916744265597,percentage
174924,174918,,reads,,5.0,unit
174924,174918,,relativeAbundance,,0.01344411282299481,percentage
174931,174925,,reads,,28.0,unit
174931,174925,,relativeAbundance,,0.13231888852133641,percentage
174938,174932,,reads,,24.0,unit
174938,174932,,relativeAbundance,,0.08208776550261655,percentage
174945,174939,,reads,,2.0,unit
174945,174939,,relativeAbundance,,0.003679175864606328,percentage
174952,174946,,reads,,12.0,unit
174952,174946,,relativeAbundance,,0.016787677844462164,percentage
174959,174953,,reads,,4.0,unit
174959,174953,,relativeAbundance,,0.020469781485082647,percentage
174966,174960,,reads,,20.0,unit
174966,174960,,relativeAbundance,,0.06312334301224592,percentage
174973,174967,,reads,,4.0,unit
174973,174967,,relativeAbundance,,0.012087878879453628,percentage
174980,174974,,reads,,8.0,unit
174980,174974,,relativeAbundance,,0.015203055814218658,percentage
174987,174981,,reads,,20.0,unit
174987,174981,,relativeAbundance,,0.0835526590633747,percentage
174994,174988,,reads,,10.0,unit
174994,174988,,relativeAbundance,,0.040690104166666664,percentage
175001,174995,,reads,,19.0,unit
175001,174995,,relativeAbundance,,0.05044470994291783,percentage
175008,175002,,reads,,48.0,unit
175008,175002,,relativeAbundance,,0.11025864841273487,percentage
175015,175009,,reads,,100.0,unit
175015,175009,,relativeAbundance,,0.38242380205744003,percentage
175022,175016,,reads,,15.0,unit
175022,175016,,relativeAbundance,,0.032698260452543926,percentage
175029,175023,,reads,,6.0,unit
175029,175023,,relativeAbundance,,0.022660321776569226,percentage
175036,175030,,reads,,14.0,unit
175036,175030,,relativeAbundance,,0.04995361450082066,percentage
175043,175037,,reads,,31.0,unit
175043,175037,,relativeAbundance,,0.036209031233209524,percentage
175050,175044,,reads,,34.0,unit
175050,175044,,relativeAbundance,,0.13834635416666666,percentage
175057,175051,,reads,,32.0,unit
175057,175051,,relativeAbundance,,0.43138312213534646,percentage
175064,175058,,reads,,66.0,unit
175064,175058,,relativeAbundance,,0.09495583115126752,percentage
175071,175065,,reads,,66.0,unit
175071,175065,,relativeAbundance,,0.1774622892635315,percentage
175078,175072,,reads,,66.0,unit
175078,175072,,relativeAbundance,,0.08442380751371886,percentage
175085,175079,,reads,,10.0,unit
175085,175079,,relativeAbundance,,0.01605007623786213,percentage
175092,175086,,reads,,30.0,unit
175092,175086,,relativeAbundance,,0.13974938277355942,percentage
175099,175093,,reads,,15.0,unit
175099,175093,,relativeAbundance,,0.07391347196215631,percentage
175106,175100,,reads,,21.0,unit
175106,175100,,relativeAbundance,,0.028723055038844512,percentage
175113,175107,,reads,,66.0,unit
175113,175107,,relativeAbundance,,0.14008872285780993,percentage
175120,175114,,reads,,17.0,unit
175120,175114,,relativeAbundance,,0.06420424503361281,percentage
175127,175121,,reads,,3.0,unit
175127,175121,,relativeAbundance,,0.010704345964461572,percentage
175134,175128,,reads,,10.0,unit
175134,175128,,relativeAbundance,,0.03021969719863407,percentage
175141,175135,,reads,,6.0,unit
175141,175135,,relativeAbundance,,0.01413194526226535,percentage
175148,175142,,reads,,3.0,unit
175148,175142,,relativeAbundance,,0.005009016229212583,percentage
175155,175149,,reads,,5.0,unit
175155,175149,,relativeAbundance,,0.007498387846612978,percentage
175162,175156,,reads,,2.0,unit
175162,175156,,relativeAbundance,,0.0030334743898924633,percentage
175169,175163,,reads,,14.0,unit
175169,175163,,relativeAbundance,,0.016352465718223654,percentage
175176,175170,,reads,,6.0,unit
175176,175170,,relativeAbundance,,0.017174753112924,percentage
175183,175177,,reads,,37.0,unit
175183,175177,,relativeAbundance,,0.12621955379682062,percentage
175190,175184,,reads,,29.0,unit
175190,175184,,relativeAbundance,,0.06373906545342653,percentage
175197,175191,,reads,,32.0,unit
175197,175191,,relativeAbundance,,0.046566451781894384,percentage
175204,175198,,reads,,33.0,unit
175204,175198,,relativeAbundance,,0.06271260523365196,percentage
175211,175205,,reads,,65.0,unit
175211,175205,,relativeAbundance,,0.26382011526909654,percentage
175218,175212,,reads,,65.0,unit
175218,175212,,relativeAbundance,,0.12520707323650654,percentage
175225,175219,,reads,,67.0,unit
175225,175219,,relativeAbundance,,0.2799014078623052,percentage
175232,175226,,reads,,7.0,unit
175232,175226,,relativeAbundance,,0.03365870077415012,percentage
175239,175233,,reads,,43.0,unit
175239,175233,,relativeAbundance,,0.08024783517467901,percentage
175246,175240,,reads,,18.0,unit
175246,175240,,relativeAbundance,,0.09674818597151304,percentage
175253,175247,,reads,,62.0,unit
175253,175247,,relativeAbundance,,0.19568236333796238,percentage
175260,175254,,reads,,65.0,unit
175260,175254,,relativeAbundance,,0.34550576728857707,percentage
175267,175261,,reads,,70.0,unit
175267,175261,,relativeAbundance,,0.7530930607853685,percentage
175274,175268,,reads,,45.0,unit
175274,175268,,relativeAbundance,,0.07513524343818874,percentage
175281,175275,,reads,,20.0,unit
175281,175275,,relativeAbundance,,0.2495632642874969,percentage
175288,175282,,reads,,19.0,unit
175288,175282,,relativeAbundance,,0.02947290044364471,percentage
175295,175289,,reads,,46.0,unit
175295,175289,,relativeAbundance,,0.131673107199084,percentage
175302,175296,,reads,,60.0,unit
175302,175296,,relativeAbundance,,0.23431093060491273,percentage
175309,175303,,reads,,16.0,unit
175309,175303,,relativeAbundance,,0.025691667870963598,percentage
175316,175310,,reads,,4.0,unit
175316,175310,,relativeAbundance,,0.012177672237951716,percentage
175323,175317,,reads,,4.0,unit
175323,175317,,relativeAbundance,,0.0074649148999701405,percentage
175330,175324,,reads,,22.0,unit
175330,175324,,relativeAbundance,,0.025309174575783723,percentage
175337,175331,,reads,,3.0,unit
175337,175331,,relativeAbundance,,0.007166917508779474,percentage
175344,175338,,reads,,16.0,unit
175344,175338,,relativeAbundance,,0.017814594606631484,percentage
175351,175345,,reads,,2.0,unit
175351,175345,,relativeAbundance,,0.005172369203713761,percentage
175358,175352,,reads,,33.0,unit
175358,175352,,relativeAbundance,,0.09470512268618166,percentage
175365,175359,,reads,,14.0,unit
175365,175359,,relativeAbundance,,0.06898590716467921,percentage
175372,175366,,reads,,8.0,unit
175372,175366,,relativeAbundance,,0.03021376236875897,percentage
175379,175373,,reads,,8.0,unit
175379,175373,,relativeAbundance,,0.028544922571897523,percentage
175386,175380,,reads,,23.0,unit
175386,175380,,relativeAbundance,,0.054172456838683845,percentage
175393,175387,,reads,,42.0,unit
175393,175387,,relativeAbundance,,0.06042643800535206,percentage
175400,175394,,reads,,69.0,unit
175400,175394,,relativeAbundance,,0.17844673752812476,percentage
175407,175401,,reads,,49.0,unit
175407,175401,,relativeAbundance,,0.08181393174380551,percentage
175414,175408,,reads,,16.0,unit
175414,175408,,relativeAbundance,,0.04758647354489486,percentage
175421,175415,,reads,,66.0,unit
175421,175415,,relativeAbundance,,0.08779047340347704,percentage
175428,175422,,reads,,68.0,unit
175428,175422,,relativeAbundance,,0.12509197939661515,percentage
175435,175429,,reads,,33.0,unit
175435,175429,,relativeAbundance,,0.06370410408864523,percentage
175442,175436,,reads,,45.0,unit
175442,175436,,relativeAbundance,,0.12099701540695329,percentage
175449,175443,,reads,,25.0,unit
175449,175443,,relativeAbundance,,0.12318911993692717,percentage
175456,175450,,reads,,40.0,unit
175456,175450,,relativeAbundance,,0.13056108626823776,percentage
175463,175457,,reads,,108.0,unit
175463,175457,,relativeAbundance,,0.21731694066040202,percentage
175470,175464,,reads,,33.0,unit
175470,175464,,relativeAbundance,,0.2582968065122104,percentage
175477,175471,,reads,,26.0,unit
175477,175471,,relativeAbundance,,0.04033133744919803,percentage
175484,175478,,reads,,10.0,unit
175484,175478,,relativeAbundance,,0.05374899220639613,percentage
175491,175485,,reads,,6.0,unit
175491,175485,,relativeAbundance,,0.017174753112924,percentage
175498,175492,,reads,,65.0,unit
175498,175492,,relativeAbundance,,0.09458810518197296,percentage
175505,175499,,reads,,5.0,unit
175505,175499,,relativeAbundance,,0.013221916649037444,percentage
175512,175506,,reads,,7.0,unit
175512,175506,,relativeAbundance,,0.052886068298579635,percentage
175519,175513,,reads,,15.0,unit
175519,175513,,relativeAbundance,,0.028478669476562055,percentage
175526,175520,,reads,,33.0,unit
175526,175520,,relativeAbundance,,0.04977901135866532,percentage
175533,175527,,reads,,5.0,unit
175533,175527,,relativeAbundance,,0.006922714811840611,percentage
175540,175534,,reads,,54.0,unit
175540,175534,,relativeAbundance,,0.2596528345434438,percentage
175547,175541,,reads,,11.0,unit
175547,175541,,relativeAbundance,,0.059123891427035745,percentage
175554,175548,,reads,,65.0,unit
175554,175548,,relativeAbundance,,0.8762469668374225,percentage
175561,175555,,reads,,11.0,unit
175561,175555,,relativeAbundance,,0.03357240958339692,percentage
175568,175562,,reads,,45.0,unit
175568,175562,,relativeAbundance,,0.07229147924431308,percentage
175575,175569,,reads,,9.0,unit
175575,175569,,relativeAbundance,,0.019277314884229013,percentage
175582,175576,,reads,,65.0,unit
175582,175576,,relativeAbundance,,0.12422597660729302,percentage
175589,175583,,reads,,34.0,unit
175589,175583,,relativeAbundance,,0.16753720311422096,percentage
175596,175590,,reads,,31.0,unit
175596,175590,,relativeAbundance,,0.12362418248524486,percentage
175603,175597,,reads,,65.0,unit
175603,175597,,relativeAbundance,,0.14169246196102367,percentage
175610,175604,,reads,,11.0,unit
175610,175604,,relativeAbundance,,0.019382576825486327,percentage
175617,175611,,reads,,10.0,unit
175617,175611,,relativeAbundance,,0.07827175954915466,percentage
175624,175618,,reads,,55.0,unit
175624,175618,,relativeAbundance,,0.6862989767906165,percentage
175631,175625,,reads,,37.0,unit
175631,175625,,relativeAbundance,,0.06806475349521707,percentage
175638,175632,,reads,,20.0,unit
175638,175632,,relativeAbundance,,0.038608547932512255,percentage
175645,175639,,reads,,17.0,unit
175645,175639,,relativeAbundance,,0.045709983598182354,percentage
175652,175646,,reads,,58.0,unit
175652,175646,,relativeAbundance,,0.16004856646154694,percentage
175659,175653,,reads,,7.0,unit
175659,175653,,relativeAbundance,,0.011240104693546573,percentage
175666,175660,,reads,,33.0,unit
175666,175660,,relativeAbundance,,0.03484982891902167,percentage
175673,175667,,reads,,32.0,unit
175673,175667,,relativeAbundance,,0.03429208281538,percentage
175680,175674,,reads,,67.0,unit
175680,175674,,relativeAbundance,,0.20448649473523578,percentage
175687,175681,,reads,,65.0,unit
175687,175681,,relativeAbundance,,0.11957321559970567,percentage
175694,175688,,reads,,17.0,unit
175694,175688,,relativeAbundance,,0.10535448686167576,percentage
175701,175695,,reads,,12.0,unit
175701,175695,,relativeAbundance,,0.047890808955581274,percentage
175708,175702,,reads,,3.0,unit
175708,175702,,relativeAbundance,,0.009156111704562795,percentage
175715,175709,,reads,,18.0,unit
175715,175709,,relativeAbundance,,0.034460972948136236,percentage
175722,175716,,reads,,21.0,unit
175722,175716,,relativeAbundance,,0.06627951016285823,percentage
175729,175723,,reads,,5.0,unit
175729,175723,,relativeAbundance,,0.015261583541908309,percentage
175736,175730,,reads,,12.0,unit
175736,175730,,relativeAbundance,,0.01726469657295773,percentage
175743,175737,,reads,,53.0,unit
175743,175737,,relativeAbundance,,0.09581834288503607,percentage
175750,175744,,reads,,13.0,unit
175750,175744,,relativeAbundance,,0.03061921473490826,percentage
175757,175751,,reads,,15.0,unit
175757,175751,,relativeAbundance,,0.03137418950010458,percentage
175764,175758,,reads,,3.0,unit
175764,175758,,relativeAbundance,,0.003504099796762212,percentage
175771,175765,,reads,,33.0,unit
175771,175765,,relativeAbundance,,0.06640239853512285,percentage
175778,175772,,reads,,65.0,unit
175778,175772,,relativeAbundance,,0.2217370539673876,percentage
175785,175779,,reads,,12.0,unit
175785,175779,,relativeAbundance,,0.02207505518763797,percentage
175792,175786,,reads,,53.0,unit
175792,175786,,relativeAbundance,,0.07712568576376257,percentage
175799,175793,,reads,,5.0,unit
175799,175793,,relativeAbundance,,0.020113439800474676,percentage
175806,175800,,reads,,42.0,unit
175806,175800,,relativeAbundance,,0.0613774861535314,percentage
175813,175807,,reads,,24.0,unit
175813,175807,,relativeAbundance,,0.03855545559696697,percentage
175820,175814,,reads,,2.0,unit
175820,175814,,relativeAbundance,,0.003684666261353378,percentage
175827,175821,,reads,,8.0,unit
175827,175821,,relativeAbundance,,0.016980451255492114,percentage
175834,175828,,reads,,18.0,unit
175834,175828,,relativeAbundance,,0.03440103967586576,percentage
175841,175835,,reads,,17.0,unit
175841,175835,,relativeAbundance,,0.0327464653080094,percentage
175848,175842,,reads,,5.0,unit
175848,175842,,relativeAbundance,,0.014870772982779645,percentage
175855,175849,,reads,,7.0,unit
175855,175849,,relativeAbundance,,0.020037211965078003,percentage
175862,175856,,reads,,3.0,unit
175862,175856,,relativeAbundance,,0.0052861573160417254,percentage
175869,175863,,reads,,105.0,unit
175869,175863,,relativeAbundance,,0.13431060286273455,percentage
175876,175870,,reads,,8.0,unit
175876,175870,,relativeAbundance,,0.008448443374308284,percentage
175883,175877,,reads,,17.0,unit
175883,175877,,relativeAbundance,,0.025585455421106497,percentage
175890,175884,,reads,,40.0,unit
175890,175884,,relativeAbundance,,0.049229557426278735,percentage
175897,175891,,reads,,36.0,unit
175897,175891,,relativeAbundance,,0.050363033533386496,percentage
175904,175898,,reads,,28.0,unit
175904,175898,,relativeAbundance,,0.11393229166666667,percentage
175911,175905,,reads,,47.0,unit
175911,175905,,relativeAbundance,,0.08623062104394093,percentage
175918,175912,,reads,,131.0,unit
175918,175912,,relativeAbundance,,0.1411257743064907,percentage
175925,175919,,reads,,34.0,unit
175925,175919,,relativeAbundance,,0.1807260936586403,percentage
175932,175926,,reads,,32.0,unit
175932,175926,,relativeAbundance,,0.040932755158166724,percentage
175939,175933,,reads,,34.0,unit
175939,175933,,relativeAbundance,,0.10095611378347882,percentage
175946,175940,,reads,,30.0,unit
175946,175940,,relativeAbundance,,0.043161741432394325,percentage
175953,175947,,reads,,35.0,unit
175953,175947,,relativeAbundance,,0.056226706078910164,percentage
175960,175954,,reads,,4.0,unit
175960,175954,,relativeAbundance,,0.0060338195586260995,percentage
175967,175961,,reads,,25.0,unit
175967,175961,,relativeAbundance,,0.09261317329776987,percentage
175974,175968,,reads,,7.0,unit
175974,175968,,relativeAbundance,,0.009406832047732953,percentage
175981,175975,,reads,,24.0,unit
175981,175975,,relativeAbundance,,0.048160857263259284,percentage
175988,175982,,reads,,25.0,unit
175988,175982,,relativeAbundance,,0.07630791770954154,percentage
175995,175989,,reads,,2.0,unit
175995,175989,,relativeAbundance,,0.004441187573557169,percentage
176002,175996,,reads,,16.0,unit
176002,175996,,relativeAbundance,,0.01714604140769,percentage
176009,176003,,reads,,3.0,unit
176009,176003,,relativeAbundance,,0.004819431949620871,percentage
176016,176010,,reads,,16.0,unit
176016,176010,,relativeAbundance,,0.019691822970511495,percentage
176023,176017,,reads,,81.0,unit
176023,176017,,relativeAbundance,,0.1464393542205268,percentage
176030,176024,,reads,,46.0,unit
176030,176024,,relativeAbundance,,0.09256091917017124,percentage
176037,176031,,reads,,22.0,unit
176037,176031,,relativeAbundance,,0.06648333383699495,percentage
176044,176038,,reads,,13.0,unit
176044,176038,,relativeAbundance,,0.018186650998167346,percentage
176051,176045,,reads,,29.0,unit
176051,176045,,relativeAbundance,,0.033872964702034714,percentage
176058,176052,,reads,,64.0,unit
176058,176052,,relativeAbundance,,0.19533038303067296,percentage
176065,176059,,reads,,10.0,unit
176065,176059,,relativeAbundance,,0.011504170261719874,percentage
176072,176066,,reads,,64.0,unit
176072,176066,,relativeAbundance,,0.183197366537856,percentage
176079,176073,,reads,,64.0,unit
176079,176073,,relativeAbundance,,0.09618130175380592,percentage
176086,176080,,reads,,22.0,unit
176086,176080,,relativeAbundance,,0.08779981641856567,percentage
176093,176087,,reads,,42.0,unit
176093,176087,,relativeAbundance,,0.05815080441946113,percentage
176100,176094,,reads,,64.0,unit
176100,176094,,relativeAbundance,,0.16991902296561795,percentage
176107,176101,,reads,,25.0,unit
176107,176101,,relativeAbundance,,0.08864619530529749,percentage
176114,176108,,reads,,7.0,unit
