digitalEntityID,digitalEntityType,accessURI,webStatement
181393,sequence,,
181400,sequence,,
181407,sequence,,
181414,sequence,,
181421,sequence,,
181428,sequence,,
181435,sequence,,
181442,sequence,,
181449,sequence,,
181456,sequence,,
181463,sequence,,
181470,sequence,,
181477,sequence,,
181484,sequence,,
181491,sequence,,
181498,sequence,,
181505,sequence,,
181512,sequence,,
181519,sequence,,
181526,sequence,,
181533,sequence,,
181540,sequence,,
181547,sequence,,
181554,sequence,,
181561,sequence,,
181568,sequence,,
181575,sequence,,
181582,sequence,,
181589,sequence,,
181596,sequence,,
181603,sequence,,
181610,sequence,,
181617,sequence,,
181624,sequence,,
181631,sequence,,
181638,sequence,,
181645,sequence,,
181652,sequence,,
181659,sequence,,
181666,sequence,,
181673,sequence,,
181680,sequence,,
181687,sequence,,
181694,sequence,,
181701,sequence,,
181708,sequence,,
181715,sequence,,
181722,sequence,,
181729,sequence,,
181736,sequence,,
181743,sequence,,
181750,sequence,,
181757,sequence,,
181764,sequence,,
181771,sequence,,
181778,sequence,,
181785,sequence,,
181792,sequence,,
181799,sequence,,
181806,sequence,,
181813,sequence,,
181820,sequence,,
181827,sequence,,
181834,sequence,,
181841,sequence,,
181848,sequence,,
181855,sequence,,
181862,sequence,,
181869,sequence,,
181876,sequence,,
181883,sequence,,
181890,sequence,,
181897,sequence,,
181904,sequence,,
181911,sequence,,
181918,sequence,,
181925,sequence,,
181932,sequence,,
181939,sequence,,
181946,sequence,,
181953,sequence,,
181960,sequence,,
181967,sequence,,
181974,sequence,,
181981,sequence,,
181988,sequence,,
181995,sequence,,
182002,sequence,,
182009,sequence,,
182016,sequence,,
182023,sequence,,
182030,sequence,,
182037,sequence,,
182044,sequence,,
182051,sequence,,
182058,sequence,,
182065,sequence,,
182072,sequence,,
182079,sequence,,
182086,sequence,,
182093,sequence,,
182100,sequence,,
182107,sequence,,
182114,sequence,,
182121,sequence,,
182128,sequence,,
182135,sequence,,
182142,sequence,,
182149,sequence,,
182156,sequence,,
182163,sequence,,
182170,sequence,,
182177,sequence,,
182184,sequence,,
182191,sequence,,
182198,sequence,,
182205,sequence,,
182212,sequence,,
182219,sequence,,
182226,sequence,,
182233,sequence,,
182240,sequence,,
182247,sequence,,
182254,sequence,,
182261,sequence,,
182268,sequence,,
182275,sequence,,
182282,sequence,,
182289,sequence,,
182296,sequence,,
182303,sequence,,
182310,sequence,,
182317,sequence,,
182324,sequence,,
182331,sequence,,
182338,sequence,,
182345,sequence,,
182352,sequence,,
182359,sequence,,
182366,sequence,,
182373,sequence,,
182380,sequence,,
182387,sequence,,
182394,sequence,,
182401,sequence,,
182408,sequence,,
182415,sequence,,
182422,sequence,,
182429,sequence,,
182436,sequence,,
182443,sequence,,
182450,sequence,,
182457,sequence,,
182464,sequence,,
182471,sequence,,
182478,sequence,,
182485,sequence,,
182492,sequence,,
182499,sequence,,
182506,sequence,,
182513,sequence,,
182520,sequence,,
182527,sequence,,
182534,sequence,,
182541,sequence,,
182548,sequence,,
182555,sequence,,
182562,sequence,,
182569,sequence,,
182576,sequence,,
182583,sequence,,
182590,sequence,,
182597,sequence,,
182604,sequence,,
182611,sequence,,
182618,sequence,,
182625,sequence,,
182632,sequence,,
182639,sequence,,
182646,sequence,,
182653,sequence,,
182660,sequence,,
182667,sequence,,
182674,sequence,,
182681,sequence,,
182688,sequence,,
182695,sequence,,
182702,sequence,,
182709,sequence,,
182716,sequence,,
182723,sequence,,
182730,sequence,,
182737,sequence,,
182744,sequence,,
182751,sequence,,
182758,sequence,,
182765,sequence,,
182772,sequence,,
182779,sequence,,
182786,sequence,,
182793,sequence,,
182800,sequence,,
182807,sequence,,
182814,sequence,,
182821,sequence,,
182828,sequence,,
182835,sequence,,
182842,sequence,,
182849,sequence,,
182856,sequence,,
182863,sequence,,
182870,sequence,,
182877,sequence,,
182884,sequence,,
182891,sequence,,
182898,sequence,,
182905,sequence,,
182912,sequence,,
182919,sequence,,
182926,sequence,,
182933,sequence,,
182940,sequence,,
182947,sequence,,
182954,sequence,,
182961,sequence,,
182968,sequence,,
182975,sequence,,
182982,sequence,,
182989,sequence,,
182996,sequence,,
183003,sequence,,
183010,sequence,,
183017,sequence,,
183024,sequence,,
183031,sequence,,
183038,sequence,,
183045,sequence,,
183052,sequence,,
183059,sequence,,
183066,sequence,,
183073,sequence,,
183080,sequence,,
183087,sequence,,
183094,sequence,,
183101,sequence,,
183108,sequence,,
183115,sequence,,
183122,sequence,,
183129,sequence,,
183136,sequence,,
183143,sequence,,
183150,sequence,,
183157,sequence,,
183164,sequence,,
183171,sequence,,
183178,sequence,,
183185,sequence,,
183192,sequence,,
183199,sequence,,
183206,sequence,,
183213,sequence,,
183220,sequence,,
183227,sequence,,
183234,sequence,,
183241,sequence,,
183248,sequence,,
183255,sequence,,
183262,sequence,,
183269,sequence,,
183276,sequence,,
183283,sequence,,
183290,sequence,,
183297,sequence,,
183304,sequence,,
183311,sequence,,
183318,sequence,,
183325,sequence,,
183332,sequence,,
183339,sequence,,
183346,sequence,,
183353,sequence,,
183360,sequence,,
183367,sequence,,
183374,sequence,,
183381,sequence,,
183388,sequence,,
183395,sequence,,
183402,sequence,,
183409,sequence,,
183416,sequence,,
183423,sequence,,
183430,sequence,,
183437,sequence,,
183444,sequence,,
183451,sequence,,
183458,sequence,,
183465,sequence,,
183472,sequence,,
183479,sequence,,
183486,sequence,,
183493,sequence,,
183500,sequence,,
183507,sequence,,
183514,sequence,,
183521,sequence,,
183528,sequence,,
183535,sequence,,
183542,sequence,,
183549,sequence,,
183556,sequence,,
183563,sequence,,
183570,sequence,,
183577,sequence,,
183584,sequence,,
183591,sequence,,
183598,sequence,,
183605,sequence,,
183612,sequence,,
183619,sequence,,
183626,sequence,,
183633,sequence,,
183640,sequence,,
183647,sequence,,
183654,sequence,,
183661,sequence,,
183668,sequence,,
183675,sequence,,
183682,sequence,,
183689,sequence,,
183696,sequence,,
183703,sequence,,
183710,sequence,,
183717,sequence,,
183724,sequence,,
183731,sequence,,
183738,sequence,,
183745,sequence,,
183752,sequence,,
183759,sequence,,
183766,sequence,,
183773,sequence,,
183780,sequence,,
183787,sequence,,
183794,sequence,,
183801,sequence,,
183808,sequence,,
183815,sequence,,
183822,sequence,,
183829,sequence,,
183836,sequence,,
183843,sequence,,
183850,sequence,,
183857,sequence,,
183864,sequence,,
183871,sequence,,
183878,sequence,,
183885,sequence,,
183892,sequence,,
183899,sequence,,
183906,sequence,,
183913,sequence,,
183920,sequence,,
183927,sequence,,
183934,sequence,,
183941,sequence,,
183948,sequence,,
183955,sequence,,
183962,sequence,,
183969,sequence,,
183976,sequence,,
183983,sequence,,
183990,sequence,,
183997,sequence,,
184004,sequence,,
184011,sequence,,
184018,sequence,,
184025,sequence,,
184032,sequence,,
184039,sequence,,
184046,sequence,,
184053,sequence,,
184060,sequence,,
184067,sequence,,
184074,sequence,,
184081,sequence,,
184088,sequence,,
184095,sequence,,
184102,sequence,,
184109,sequence,,
184116,sequence,,
184123,sequence,,
184130,sequence,,
184137,sequence,,
184144,sequence,,
184151,sequence,,
184158,sequence,,
184165,sequence,,
184172,sequence,,
184179,sequence,,
184186,sequence,,
184193,sequence,,
184200,sequence,,
184207,sequence,,
184214,sequence,,
184221,sequence,,
184228,sequence,,
184235,sequence,,
184242,sequence,,
184249,sequence,,
184256,sequence,,
184263,sequence,,
184270,sequence,,
184277,sequence,,
184284,sequence,,
184291,sequence,,
184298,sequence,,
184305,sequence,,
184312,sequence,,
184319,sequence,,
184326,sequence,,
184333,sequence,,
184340,sequence,,
184347,sequence,,
184354,sequence,,
184361,sequence,,
184368,sequence,,
184375,sequence,,
184382,sequence,,
184389,sequence,,
184396,sequence,,
184403,sequence,,
184410,sequence,,
184417,sequence,,
184424,sequence,,
184431,sequence,,
184438,sequence,,
184445,sequence,,
184452,sequence,,
184459,sequence,,
184466,sequence,,
184473,sequence,,
184480,sequence,,
184487,sequence,,
184494,sequence,,
184501,sequence,,
184508,sequence,,
184515,sequence,,
184522,sequence,,
184529,sequence,,
184536,sequence,,
184543,sequence,,
184550,sequence,,
184557,sequence,,
184564,sequence,,
184571,sequence,,
184578,sequence,,
184585,sequence,,
184592,sequence,,
184599,sequence,,
184606,sequence,,
184613,sequence,,
184620,sequence,,
184627,sequence,,
184634,sequence,,
184641,sequence,,
184648,sequence,,
184655,sequence,,
184662,sequence,,
184669,sequence,,
184676,sequence,,
184683,sequence,,
184690,sequence,,
184697,sequence,,
184704,sequence,,
184711,sequence,,
184718,sequence,,
184725,sequence,,
184732,sequence,,
184739,sequence,,
184746,sequence,,
184753,sequence,,
184760,sequence,,
184767,sequence,,
184774,sequence,,
184781,sequence,,
184788,sequence,,
184795,sequence,,
184802,sequence,,
184809,sequence,,
184816,sequence,,
184823,sequence,,
184830,sequence,,
184837,sequence,,
184844,sequence,,
184851,sequence,,
184858,sequence,,
184865,sequence,,
184872,sequence,,
184879,sequence,,
184886,sequence,,
184893,sequence,,
184900,sequence,,
184907,sequence,,
184914,sequence,,
184921,sequence,,
184928,sequence,,
184935,sequence,,
184942,sequence,,
184949,sequence,,
184956,sequence,,
184963,sequence,,
184970,sequence,,
184977,sequence,,
184984,sequence,,
184991,sequence,,
184998,sequence,,
185005,sequence,,
185012,sequence,,
185019,sequence,,
185026,sequence,,
185033,sequence,,
185040,sequence,,
185047,sequence,,
185054,sequence,,
185061,sequence,,
185068,sequence,,
185075,sequence,,
185082,sequence,,
185089,sequence,,
185096,sequence,,
185103,sequence,,
185110,sequence,,
185117,sequence,,
185124,sequence,,
185131,sequence,,
185138,sequence,,
185145,sequence,,
185152,sequence,,
185159,sequence,,
185166,sequence,,
185173,sequence,,
185180,sequence,,
185187,sequence,,
185194,sequence,,
185201,sequence,,
185208,sequence,,
185215,sequence,,
185222,sequence,,
185229,sequence,,
185236,sequence,,
185243,sequence,,
185250,sequence,,
185257,sequence,,
185264,sequence,,
185271,sequence,,
185278,sequence,,
185285,sequence,,
185292,sequence,,
185299,sequence,,
185306,sequence,,
185313,sequence,,
185320,sequence,,
185327,sequence,,
185334,sequence,,
185341,sequence,,
185348,sequence,,
185355,sequence,,
185362,sequence,,
185369,sequence,,
185376,sequence,,
185383,sequence,,
185390,sequence,,
185397,sequence,,
185404,sequence,,
185411,sequence,,
185418,sequence,,
185425,sequence,,
185432,sequence,,
185439,sequence,,
185446,sequence,,
185453,sequence,,
185460,sequence,,
185467,sequence,,
185474,sequence,,
185481,sequence,,
185488,sequence,,
185495,sequence,,
185502,sequence,,
185509,sequence,,
185516,sequence,,
185523,sequence,,
185530,sequence,,
185537,sequence,,
185544,sequence,,
185551,sequence,,
185558,sequence,,
185565,sequence,,
185572,sequence,,
185579,sequence,,
185586,sequence,,
185593,sequence,,
185600,sequence,,
185607,sequence,,
185614,sequence,,
185621,sequence,,
185628,sequence,,
185635,sequence,,
185642,sequence,,
185649,sequence,,
185656,sequence,,
185663,sequence,,
185670,sequence,,
185677,sequence,,
185684,sequence,,
185691,sequence,,
185698,sequence,,
185705,sequence,,
185712,sequence,,
185719,sequence,,
185726,sequence,,
185733,sequence,,
185740,sequence,,
185747,sequence,,
185754,sequence,,
185761,sequence,,
185768,sequence,,
185775,sequence,,
185782,sequence,,
185789,sequence,,
185796,sequence,,
185803,sequence,,
185810,sequence,,
185817,sequence,,
185824,sequence,,
185831,sequence,,
185838,sequence,,
185845,sequence,,
185852,sequence,,
185859,sequence,,
185866,sequence,,
185873,sequence,,
185880,sequence,,
185887,sequence,,
185894,sequence,,
185901,sequence,,
185908,sequence,,
185915,sequence,,
185922,sequence,,
185929,sequence,,
185936,sequence,,
185943,sequence,,
185950,sequence,,
185957,sequence,,
185964,sequence,,
185971,sequence,,
185978,sequence,,
185985,sequence,,
185992,sequence,,
185999,sequence,,
186006,sequence,,
186013,sequence,,
186020,sequence,,
186027,sequence,,
186034,sequence,,
186041,sequence,,
186048,sequence,,
186055,sequence,,
186062,sequence,,
186069,sequence,,
186076,sequence,,
186083,sequence,,
186090,sequence,,
186097,sequence,,
186104,sequence,,
186111,sequence,,
186118,sequence,,
186125,sequence,,
186132,sequence,,
186139,sequence,,
186146,sequence,,
186153,sequence,,
186160,sequence,,
186167,sequence,,
186174,sequence,,
186181,sequence,,
186188,sequence,,
186195,sequence,,
186202,sequence,,
186209,sequence,,
186216,sequence,,
186223,sequence,,
186230,sequence,,
186237,sequence,,
186244,sequence,,
186251,sequence,,
186258,sequence,,
186265,sequence,,
186272,sequence,,
186279,sequence,,
186286,sequence,,
186293,sequence,,
186300,sequence,,
186307,sequence,,
186314,sequence,,
186321,sequence,,
186328,sequence,,
186335,sequence,,
186342,sequence,,
186349,sequence,,
186356,sequence,,
186363,sequence,,
186370,sequence,,
186377,sequence,,
186384,sequence,,
186391,sequence,,
186398,sequence,,
186405,sequence,,
186412,sequence,,
186419,sequence,,
186426,sequence,,
186433,sequence,,
186440,sequence,,
186447,sequence,,
186454,sequence,,
186461,sequence,,
186468,sequence,,
186475,sequence,,
186482,sequence,,
186489,sequence,,
186496,sequence,,
186503,sequence,,
186510,sequence,,
186517,sequence,,
186524,sequence,,
186531,sequence,,
186538,sequence,,
186545,sequence,,
186552,sequence,,
186559,sequence,,
186566,sequence,,
186573,sequence,,
186580,sequence,,
186587,sequence,,
186594,sequence,,
186601,sequence,,
186608,sequence,,
186615,sequence,,
186622,sequence,,
186629,sequence,,
186636,sequence,,
186643,sequence,,
186650,sequence,,
186657,sequence,,
186664,sequence,,
186671,sequence,,
186678,sequence,,
186685,sequence,,
186692,sequence,,
186699,sequence,,
186706,sequence,,
186713,sequence,,
186720,sequence,,
186727,sequence,,
186734,sequence,,
186741,sequence,,
186748,sequence,,
186755,sequence,,
186762,sequence,,
186769,sequence,,
186776,sequence,,
186783,sequence,,
186790,sequence,,
186797,sequence,,
186804,sequence,,
186811,sequence,,
186818,sequence,,
186825,sequence,,
186832,sequence,,
186839,sequence,,
186846,sequence,,
186853,sequence,,
186860,sequence,,
186867,sequence,,
186874,sequence,,
186881,sequence,,
186888,sequence,,
186895,sequence,,
186902,sequence,,
186909,sequence,,
186916,sequence,,
186923,sequence,,
186930,sequence,,
186937,sequence,,
186944,sequence,,
186951,sequence,,
186958,sequence,,
186965,sequence,,
186972,sequence,,
186979,sequence,,
186986,sequence,,
186993,sequence,,
187000,sequence,,
187007,sequence,,
187014,sequence,,
187021,sequence,,
187028,sequence,,
187035,sequence,,
187042,sequence,,
187049,sequence,,
187056,sequence,,
187063,sequence,,
187070,sequence,,
187077,sequence,,
187084,sequence,,
187091,sequence,,
187098,sequence,,
187105,sequence,,
187112,sequence,,
187119,sequence,,
187126,sequence,,
187133,sequence,,
187140,sequence,,
187147,sequence,,
187154,sequence,,
187161,sequence,,
187168,sequence,,
187175,sequence,,
187182,sequence,,
187189,sequence,,
187196,sequence,,
187203,sequence,,
187210,sequence,,
187217,sequence,,
187224,sequence,,
187231,sequence,,
187238,sequence,,
187245,sequence,,
187252,sequence,,
187259,sequence,,
187266,sequence,,
187273,sequence,,
187280,sequence,,
187287,sequence,,
187294,sequence,,
187301,sequence,,
187308,sequence,,
187315,sequence,,
187322,sequence,,
187329,sequence,,
187336,sequence,,
187343,sequence,,
187350,sequence,,
187357,sequence,,
187364,sequence,,
187371,sequence,,
187378,sequence,,
187385,sequence,,
187392,sequence,,
187399,sequence,,
187406,sequence,,
187413,sequence,,
187420,sequence,,
187427,sequence,,
187434,sequence,,
187441,sequence,,
187448,sequence,,
187455,sequence,,
187462,sequence,,
187469,sequence,,
187476,sequence,,
187483,sequence,,
187490,sequence,,
187497,sequence,,
187504,sequence,,
187511,sequence,,
187518,sequence,,
187525,sequence,,
187532,sequence,,
187539,sequence,,
187546,sequence,,
187553,sequence,,
187560,sequence,,
187567,sequence,,
187574,sequence,,
187581,sequence,,
187588,sequence,,
187595,sequence,,
187602,sequence,,
187609,sequence,,
187616,sequence,,
187623,sequence,,
187630,sequence,,
187637,sequence,,
187644,sequence,,
187651,sequence,,
187658,sequence,,
187665,sequence,,
187672,sequence,,
187679,sequence,,
187686,sequence,,
187693,sequence,,
187700,sequence,,
187707,sequence,,
187714,sequence,,
187721,sequence,,
187728,sequence,,
187735,sequence,,
187742,sequence,,
187749,sequence,,
187756,sequence,,
187763,sequence,,
187770,sequence,,
187777,sequence,,
187784,sequence,,
187791,sequence,,
187798,sequence,,
187805,sequence,,
187812,sequence,,
187819,sequence,,
187826,sequence,,
187833,sequence,,
187840,sequence,,
187847,sequence,,
187854,sequence,,
187861,sequence,,
187868,sequence,,
187875,sequence,,
187882,sequence,,
187889,sequence,,
187896,sequence,,
187903,sequence,,
187910,sequence,,
187917,sequence,,
187924,sequence,,
187931,sequence,,
187938,sequence,,
187945,sequence,,
187952,sequence,,
187959,sequence,,
187966,sequence,,
187973,sequence,,
187980,sequence,,
187987,sequence,,
187994,sequence,,
188001,sequence,,
188008,sequence,,
188015,sequence,,
188022,sequence,,
188029,sequence,,
188036,sequence,,
188043,sequence,,
188050,sequence,,
188057,sequence,,
188064,sequence,,
188071,sequence,,
188078,sequence,,
188085,sequence,,
188092,sequence,,
188099,sequence,,
188106,sequence,,
188113,sequence,,
188120,sequence,,
188127,sequence,,
188134,sequence,,
188141,sequence,,
188148,sequence,,
188155,sequence,,
188162,sequence,,
188169,sequence,,
188176,sequence,,
188183,sequence,,
188190,sequence,,
188197,sequence,,
188204,sequence,,
188211,sequence,,
188218,sequence,,
188225,sequence,,
188232,sequence,,
188239,sequence,,
188246,sequence,,
188253,sequence,,
188260,sequence,,
188267,sequence,,
188274,sequence,,
188281,sequence,,
188288,sequence,,
188295,sequence,,
188302,sequence,,
188309,sequence,,
188316,sequence,,
188323,sequence,,
188330,sequence,,
188337,sequence,,
188344,sequence,,
188351,sequence,,
188358,sequence,,
188365,sequence,,
188372,sequence,,
188379,sequence,,
188386,sequence,,
188393,sequence,,
188400,sequence,,
188407,sequence,,
188414,sequence,,
188421,sequence,,
188428,sequence,,
188435,sequence,,
188442,sequence,,
188449,sequence,,
188456,sequence,,
188463,sequence,,
188470,sequence,,
188477,sequence,,
188484,sequence,,
188491,sequence,,
188498,sequence,,
188505,sequence,,
188512,sequence,,
188519,sequence,,
188526,sequence,,
188533,sequence,,
188540,sequence,,
188547,sequence,,
188554,sequence,,
188561,sequence,,
188568,sequence,,
188575,sequence,,
188582,sequence,,
188589,sequence,,
188596,sequence,,
188603,sequence,,
188610,sequence,,
188617,sequence,,
188624,sequence,,
188631,sequence,,
188638,sequence,,
188645,sequence,,
188652,sequence,,
188659,sequence,,
188666,sequence,,
188673,sequence,,
188680,sequence,,
188687,sequence,,
188694,sequence,,
188701,sequence,,
188708,sequence,,
188715,sequence,,
188722,sequence,,
188729,sequence,,
188736,sequence,,
188743,sequence,,
188750,sequence,,
188757,sequence,,
188764,sequence,,
188771,sequence,,
188778,sequence,,
188785,sequence,,
188792,sequence,,
188799,sequence,,
188806,sequence,,
188813,sequence,,
188820,sequence,,
188827,sequence,,
188834,sequence,,
188841,sequence,,
188848,sequence,,
188855,sequence,,
188862,sequence,,
188869,sequence,,
188876,sequence,,
188883,sequence,,
188890,sequence,,
188897,sequence,,
188904,sequence,,
188911,sequence,,
188918,sequence,,
188925,sequence,,
188932,sequence,,
188939,sequence,,
188946,sequence,,
188953,sequence,,
188960,sequence,,
188967,sequence,,
188974,sequence,,
188981,sequence,,
188988,sequence,,
188995,sequence,,
189002,sequence,,
189009,sequence,,
189016,sequence,,
189023,sequence,,
189030,sequence,,
189037,sequence,,
189044,sequence,,
189051,sequence,,
189058,sequence,,
189065,sequence,,
189072,sequence,,
189079,sequence,,
189086,sequence,,
189093,sequence,,
189100,sequence,,
189107,sequence,,
189114,sequence,,
189121,sequence,,
189128,sequence,,
189135,sequence,,
189142,sequence,,
189149,sequence,,
189156,sequence,,
189163,sequence,,
189170,sequence,,
189177,sequence,,
189184,sequence,,
189191,sequence,,
189198,sequence,,
189205,sequence,,
189212,sequence,,
189219,sequence,,
189226,sequence,,
189233,sequence,,
189240,sequence,,
189247,sequence,,
189254,sequence,,
189261,sequence,,
189268,sequence,,
189275,sequence,,
189282,sequence,,
189289,sequence,,
189296,sequence,,
189303,sequence,,
189310,sequence,,
189317,sequence,,
189324,sequence,,
189331,sequence,,
189338,sequence,,
189345,sequence,,
189352,sequence,,
189359,sequence,,
189366,sequence,,
189373,sequence,,
189380,sequence,,
189387,sequence,,
189394,sequence,,
189401,sequence,,
189408,sequence,,
189415,sequence,,
189422,sequence,,
189429,sequence,,
189436,sequence,,
189443,sequence,,
189450,sequence,,
189457,sequence,,
189464,sequence,,
189471,sequence,,
189478,sequence,,
189485,sequence,,
189492,sequence,,
189499,sequence,,
189506,sequence,,
189513,sequence,,
189520,sequence,,
189527,sequence,,
189534,sequence,,
189541,sequence,,
189548,sequence,,
189555,sequence,,
189562,sequence,,
189569,sequence,,
189576,sequence,,
189583,sequence,,
189590,sequence,,
189597,sequence,,
189604,sequence,,
189611,sequence,,
189618,sequence,,
189625,sequence,,
189632,sequence,,
189639,sequence,,
189646,sequence,,
189653,sequence,,
189660,sequence,,
189667,sequence,,
189674,sequence,,
189681,sequence,,
189688,sequence,,
189695,sequence,,
189702,sequence,,
189709,sequence,,
189716,sequence,,
189723,sequence,,
189730,sequence,,
189737,sequence,,
189744,sequence,,
189751,sequence,,
189758,sequence,,
189765,sequence,,
189772,sequence,,
189779,sequence,,
189786,sequence,,
189793,sequence,,
189800,sequence,,
189807,sequence,,
189814,sequence,,
189821,sequence,,
189828,sequence,,
189835,sequence,,
189842,sequence,,
189849,sequence,,
189856,sequence,,
189863,sequence,,
189870,sequence,,
189877,sequence,,
189884,sequence,,
189891,sequence,,
189898,sequence,,
189905,sequence,,
189912,sequence,,
189919,sequence,,
189926,sequence,,
189933,sequence,,
189940,sequence,,
189947,sequence,,
189954,sequence,,
189961,sequence,,
189968,sequence,,
189975,sequence,,
189982,sequence,,
189989,sequence,,
189996,sequence,,
190003,sequence,,
190010,sequence,,
190017,sequence,,
190024,sequence,,
190031,sequence,,
190038,sequence,,
190045,sequence,,
190052,sequence,,
190059,sequence,,
190066,sequence,,
190073,sequence,,
190080,sequence,,
190087,sequence,,
190094,sequence,,
190101,sequence,,
190108,sequence,,
190115,sequence,,
190122,sequence,,
190129,sequence,,
190136,sequence,,
190143,sequence,,
190150,sequence,,
190157,sequence,,
190164,sequence,,
190171,sequence,,
190178,sequence,,
190185,sequence,,
190192,sequence,,
190199,sequence,,
190206,sequence,,
190213,sequence,,
190220,sequence,,
190227,sequence,,
190234,sequence,,
190241,sequence,,
190248,sequence,,
190255,sequence,,
190262,sequence,,
190269,sequence,,
190276,sequence,,
190283,sequence,,
190290,sequence,,
190297,sequence,,
190304,sequence,,
190311,sequence,,
190318,sequence,,
190325,sequence,,
190332,sequence,,
190339,sequence,,
190346,sequence,,
190353,sequence,,
190360,sequence,,
190367,sequence,,
190374,sequence,,
190381,sequence,,
190388,sequence,,
190395,sequence,,
190402,sequence,,
190409,sequence,,
190416,sequence,,
190423,sequence,,
190430,sequence,,
190437,sequence,,
190444,sequence,,
190451,sequence,,
190458,sequence,,
190465,sequence,,
190472,sequence,,
190479,sequence,,
190486,sequence,,
190493,sequence,,
190500,sequence,,
190507,sequence,,
190514,sequence,,
190521,sequence,,
190528,sequence,,
190535,sequence,,
190542,sequence,,
190549,sequence,,
190556,sequence,,
190563,sequence,,
190570,sequence,,
190577,sequence,,
190584,sequence,,
190591,sequence,,
190598,sequence,,
190605,sequence,,
190612,sequence,,
190619,sequence,,
190626,sequence,,
190633,sequence,,
190640,sequence,,
190647,sequence,,
190654,sequence,,
190661,sequence,,
190668,sequence,,
190675,sequence,,
190682,sequence,,
190689,sequence,,
190696,sequence,,
190703,sequence,,
190710,sequence,,
190717,sequence,,
190724,sequence,,
190731,sequence,,
190738,sequence,,
190745,sequence,,
190752,sequence,,
190759,sequence,,
190766,sequence,,
190773,sequence,,
190780,sequence,,
190787,sequence,,
190794,sequence,,
190801,sequence,,
190808,sequence,,
190815,sequence,,
190822,sequence,,
190829,sequence,,
190836,sequence,,
190843,sequence,,
190850,sequence,,
190857,sequence,,
190864,sequence,,
190871,sequence,,
190878,sequence,,
190885,sequence,,
190892,sequence,,
190899,sequence,,
190906,sequence,,
190913,sequence,,
190920,sequence,,
190927,sequence,,
190934,sequence,,
190941,sequence,,
190948,sequence,,
190955,sequence,,
190962,sequence,,
190969,sequence,,
190976,sequence,,
190983,sequence,,
190990,sequence,,
190997,sequence,,
191004,sequence,,
191011,sequence,,
191018,sequence,,
191025,sequence,,
191032,sequence,,
191039,sequence,,
191046,sequence,,
191053,sequence,,
191060,sequence,,
191067,sequence,,
191074,sequence,,
191081,sequence,,
191088,sequence,,
191095,sequence,,
191102,sequence,,
191109,sequence,,
191116,sequence,,
191123,sequence,,
191130,sequence,,
191137,sequence,,
191144,sequence,,
191151,sequence,,
191158,sequence,,
191165,sequence,,
191172,sequence,,
191179,sequence,,
191186,sequence,,
191193,sequence,,
191200,sequence,,
191207,sequence,,
191214,sequence,,
191221,sequence,,
191228,sequence,,
191235,sequence,,
191242,sequence,,
191249,sequence,,
191256,sequence,,
191263,sequence,,
191270,sequence,,
191277,sequence,,
191284,sequence,,
191291,sequence,,
191298,sequence,,
191305,sequence,,
191312,sequence,,
191319,sequence,,
191326,sequence,,
191333,sequence,,
191340,sequence,,
191347,sequence,,
191354,sequence,,
191361,sequence,,
191368,sequence,,
191375,sequence,,
191382,sequence,,
191389,sequence,,
191396,sequence,,
191403,sequence,,
191410,sequence,,
191417,sequence,,
191424,sequence,,
191431,sequence,,
191438,sequence,,
191445,sequence,,
191452,sequence,,
191459,sequence,,
191466,sequence,,
191473,sequence,,
191480,sequence,,
191487,sequence,,
191494,sequence,,
191501,sequence,,
191508,sequence,,
191515,sequence,,
191522,sequence,,
191529,sequence,,
191536,sequence,,
191543,sequence,,
191550,sequence,,
191557,sequence,,
191564,sequence,,
191571,sequence,,
191578,sequence,,
191585,sequence,,
191592,sequence,,
191599,sequence,,
191606,sequence,,
191613,sequence,,
191620,sequence,,
191627,sequence,,
191634,sequence,,
191641,sequence,,
191648,sequence,,
191655,sequence,,
191662,sequence,,
191669,sequence,,
191676,sequence,,
191683,sequence,,
191690,sequence,,
191697,sequence,,
191704,sequence,,
191711,sequence,,
191718,sequence,,
191725,sequence,,
191732,sequence,,
191739,sequence,,
191746,sequence,,
191753,sequence,,
191760,sequence,,
191767,sequence,,
191774,sequence,,
191781,sequence,,
191788,sequence,,
191795,sequence,,
191802,sequence,,
191809,sequence,,
191816,sequence,,
191823,sequence,,
191830,sequence,,
191837,sequence,,
191844,sequence,,
191851,sequence,,
191858,sequence,,
191865,sequence,,
191872,sequence,,
191879,sequence,,
191886,sequence,,
191893,sequence,,
191900,sequence,,
191907,sequence,,
191914,sequence,,
191921,sequence,,
191928,sequence,,
191935,sequence,,
191942,sequence,,
191949,sequence,,
191956,sequence,,
191963,sequence,,
191970,sequence,,
191977,sequence,,
191984,sequence,,
191991,sequence,,
191998,sequence,,
192005,sequence,,
192012,sequence,,
192019,sequence,,
192026,sequence,,
192033,sequence,,
192040,sequence,,
192047,sequence,,
192054,sequence,,
192061,sequence,,
192068,sequence,,
192075,sequence,,
192082,sequence,,
192089,sequence,,
192096,sequence,,
192103,sequence,,
192110,sequence,,
192117,sequence,,
192124,sequence,,
192131,sequence,,
192138,sequence,,
192145,sequence,,
192152,sequence,,
192159,sequence,,
192166,sequence,,
192173,sequence,,
192180,sequence,,
192187,sequence,,
192194,sequence,,
192201,sequence,,
192208,sequence,,
192215,sequence,,
192222,sequence,,
192229,sequence,,
192236,sequence,,
192243,sequence,,
192250,sequence,,
